"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-8-4",,,,"User:","ubuntu"
"Cmdline:","dstat --output /home/ubuntu/stats_async/async_stats.csv -cdn",,,,"Date:","05 Dec 2016 23:46:57 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1462.0,1392.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1403.0,1695.0
0.754,0.251,98.241,0.754,0.0,0.0,0.0,32768.0,349.0,539.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,0.0,1537.0,1392.0
0.252,0.504,99.244,0.0,0.0,0.0,0.0,0.0,1275.0,1505.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,162.0,469.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,349.0,298.0
1.008,0.0,98.741,0.252,0.0,0.0,0.0,20480.0,1483.0,1402.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1395.0,1580.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,349.0,531.0
1.0,0.500,98.250,0.0,0.0,0.250,0.0,0.0,2464.0,2635.0
0.0,0.504,99.496,0.0,0.0,0.0,0.0,0.0,162.0,440.0
0.504,0.252,98.992,0.252,0.0,0.0,0.0,36864.0,162.0,224.0
0.0,0.504,99.496,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.750,0.500,98.500,0.0,0.0,0.250,0.0,0.0,349.0,327.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,2547.0,2650.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,349.0,519.0
1.493,1.244,97.015,0.249,0.0,0.0,0.0,20480.0,2551.0,2785.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,162.0,461.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,391.0,327.0
0.995,0.746,97.015,0.995,0.0,0.249,0.0,20480.0,2431.0,2612.0
1.003,0.0,98.997,0.0,0.0,0.0,0.0,0.0,349.0,539.0
1.003,0.0,98.997,0.0,0.0,0.0,0.0,0.0,1433.0,1402.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1197.0,1685.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.252,0.252,98.489,1.008,0.0,0.0,0.0,24576.0,403.0,372.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,1446.0,1655.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1246.0,1552.0
0.756,0.252,98.992,0.0,0.0,0.0,0.0,0.0,1179.0,1036.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1670.0,2093.0
0.754,0.0,98.995,0.251,0.0,0.0,0.0,49152.0,162.0,224.0
1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,349.0,298.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1442.0,1577.0
0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1217.0,1401.0
0.998,0.499,98.504,0.0,0.0,0.0,0.0,0.0,536.0,401.0
0.754,0.251,98.744,0.251,0.0,0.0,0.0,32768.0,2418.0,2580.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,162.0,461.0
1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1625.0,1418.0
0.251,0.501,98.997,0.0,0.0,0.251,0.0,0.0,1299.0,1670.0
1.003,0.251,98.496,0.251,0.0,0.0,0.0,28672.0,536.0,401.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,2429.0,2658.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,162.0,440.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,349.0,298.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1388.0,1584.0
0.252,0.252,99.244,0.252,0.0,0.0,0.0,20480.0,1325.0,1487.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,162.0,465.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,536.0,430.0
1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,2416.0,2744.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,349.0,298.0
0.752,0.251,98.496,0.501,0.0,0.0,0.0,20480.0,1244.0,1449.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,1058.0,933.0
0.504,0.0,99.496,0.0,0.0,0.0,0.0,0.0,524.0,843.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,536.0,430.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,2312.0,2762.0
0.752,1.253,97.995,0.0,0.0,0.0,0.0,20480.0,403.0,372.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1231.0,1289.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,307.0,543.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,1249.0,1307.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1552.0,1631.0
0.752,0.251,98.747,0.251,0.0,0.0,0.0,28672.0,1306.0,1690.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,1460.0,1363.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,162.0,469.0
1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,1418.0,1552.0
0.503,0.503,98.492,0.503,0.0,0.0,0.0,69632.0,590.0,475.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1191.0,1486.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1244.0,1270.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,349.0,543.0
1.0,0.500,98.500,0.0,0.0,0.0,0.0,0.0,1253.0,1511.0
0.748,0.499,98.254,0.499,0.0,0.0,0.0,40960.0,307.0,327.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,1414.0,1662.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1328.0,1385.0
1.0,0.500,98.500,0.0,0.0,0.0,0.0,0.0,1261.0,1564.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.754,0.251,98.744,0.251,0.0,0.0,0.0,20480.0,1307.0,1519.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.251,0.754,98.995,0.0,0.0,0.0,0.0,0.0,1423.0,1565.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,0.0,1056.0,1241.0
0.750,0.750,98.500,0.0,0.0,0.0,0.0,0.0,1607.0,1798.0
0.500,0.750,98.500,0.250,0.0,0.0,0.0,20480.0,349.0,298.0
0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,869.0,1109.0
0.251,0.754,98.995,0.0,0.0,0.0,0.0,0.0,733.0,692.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1427.0,1614.0
1.0,0.500,98.500,0.0,0.0,0.0,0.0,0.0,1323.0,1323.0
0.504,0.252,98.992,0.252,0.0,0.0,0.0,20480.0,1576.0,1790.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,162.0,465.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,1456.0,1633.0
0.501,1.003,98.496,0.0,0.0,0.0,0.0,0.0,1265.0,1339.0
0.500,0.500,98.250,0.500,0.0,0.250,0.0,20480.0,1056.0,1104.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,749.0,1056.0
0.252,0.504,99.244,0.0,0.0,0.0,0.0,0.0,1227.0,1371.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,349.0,298.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1261.0,1265.0
1.0,0.500,98.250,0.250,0.0,0.0,0.0,24576.0,403.0,634.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1514.0,1704.0
0.748,0.748,98.504,0.0,0.0,0.0,0.0,0.0,1273.0,1505.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,433.0,327.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,1383.0,1523.0
0.501,0.501,98.246,0.752,0.0,0.0,0.0,53248.0,475.0,327.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,369.0,698.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,2340.0,2168.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,349.0,568.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1335.0,1625.0
0.504,0.252,98.992,0.252,0.0,0.0,0.0,32768.0,403.0,401.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1325.0,1457.0
0.501,0.251,99.248,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1458.0,1662.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1493.0,1577.0
0.750,0.500,98.250,0.500,0.0,0.0,0.0,20480.0,1265.0,1547.0
0.752,0.0,98.997,0.0,0.0,0.251,0.0,0.0,349.0,327.0
0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1244.0,1420.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1627.0,1426.0
1.005,0.251,98.492,0.251,0.0,0.0,0.0,20480.0,1283.0,1537.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,162.0,423.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1392.0,1355.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,349.0,568.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1273.0,1571.0
0.756,0.0,98.992,0.252,0.0,0.0,0.0,20480.0,349.0,327.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1493.0,1643.0
0.251,0.752,98.997,0.0,0.0,0.0,0.0,0.0,1265.0,1547.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.250,0.500,98.0,0.250,0.0,0.0,0.0,20480.0,2613.0,2752.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,8192.0,162.0,465.0
1.003,0.0,98.997,0.0,0.0,0.0,0.0,0.0,1122.0,933.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,729.0,996.0
0.253,0.253,99.495,0.0,0.0,0.0,0.0,0.0,1244.0,1486.0
0.750,0.500,98.500,0.250,0.0,0.0,0.0,28672.0,162.0,224.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,16384.0,349.0,327.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,1493.0,1577.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1431.0,1589.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1448.0,1609.0
0.754,0.0,98.744,0.503,0.0,0.0,0.0,20480.0,1413.0,1728.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,36864.0,120.0,224.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,620.0,430.0
0.756,0.504,98.741,0.0,0.0,0.0,0.0,0.0,2384.0,2790.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.005,0.503,98.241,0.251,0.0,0.0,0.0,32768.0,1489.0,1565.0
0.752,0.752,98.496,0.0,0.0,0.0,0.0,0.0,1448.0,1405.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,162.0,457.0
0.998,0.499,98.504,0.0,0.0,0.0,0.0,0.0,307.0,327.0
0.754,0.251,98.744,0.0,0.0,0.251,0.0,0.0,1583.0,1626.0
0.503,1.256,97.990,0.251,0.0,0.0,0.0,20480.0,1162.0,1433.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.253,0.251,98.496,0.0,0.0,0.0,0.0,0.0,1444.0,1626.0
0.504,0.0,99.496,0.0,0.0,0.0,0.0,0.0,1249.0,1499.0
0.748,0.998,98.254,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.754,0.251,96.985,2.010,0.0,0.0,0.0,12288.0,556.0,793.0
1.0,0.500,97.500,1.0,0.0,0.0,0.0,8192.0,2169.0,2356.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,307.0,327.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1382.0,1572.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1273.0,1637.0
0.504,0.504,98.992,0.0,0.0,0.0,0.0,20480.0,403.0,372.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,1456.0,1691.0
0.754,0.503,98.744,0.0,0.0,0.0,0.0,0.0,1310.0,1486.0
1.250,0.500,98.250,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.754,0.503,98.744,0.0,0.0,0.0,0.0,0.0,1269.0,1625.0
0.754,0.503,98.492,0.251,0.0,0.0,0.0,20480.0,1348.0,1275.0
1.244,0.995,97.761,0.0,0.0,0.0,0.0,12288.0,1056.0,1424.0
1.247,0.748,98.005,0.0,0.0,0.0,0.0,0.0,678.0,679.0
1.003,0.251,98.747,0.0,0.0,0.0,0.0,0.0,1169.0,1389.0
0.500,1.0,98.500,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.752,0.501,98.496,0.251,0.0,0.0,0.0,20480.0,1534.0,1680.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1522.0,1728.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1259.0,1523.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1460.0,1674.0
0.754,0.251,98.744,0.251,0.0,0.0,0.0,12288.0,162.0,224.0
0.998,0.499,98.254,0.249,0.0,0.0,0.0,32768.0,349.0,327.0
0.995,0.746,98.010,0.0,0.0,0.249,0.0,0.0,1375.0,1540.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1518.0,1650.0
0.251,0.752,98.997,0.0,0.0,0.0,0.0,0.0,1207.0,1289.0
1.005,0.251,98.744,0.0,0.0,0.0,0.0,0.0,349.0,543.0
0.750,1.0,98.250,0.0,0.0,0.0,0.0,32768.0,1323.0,1421.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,349.0,539.0
0.504,0.504,98.992,0.0,0.0,0.0,0.0,0.0,1227.0,1267.0
1.003,0.251,98.747,0.0,0.0,0.0,0.0,0.0,349.0,497.0
1.003,0.251,98.747,0.0,0.0,0.0,0.0,0.0,2157.0,2141.0
1.003,0.501,98.246,0.251,0.0,0.0,0.0,20480.0,737.0,991.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1259.0,1257.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,349.0,527.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1323.0,1389.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,349.0,527.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,20480.0,1749.0,1608.0
0.750,0.750,98.500,0.0,0.0,0.0,0.0,0.0,1302.0,1470.0
1.250,0.250,98.500,0.0,0.0,0.0,0.0,0.0,1436.0,1589.0
1.0,0.500,98.500,0.0,0.0,0.0,0.0,0.0,349.0,519.0
0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,1187.0,1249.0
0.501,0.501,98.747,0.251,0.0,0.0,0.0,28672.0,162.0,449.0
1.003,0.251,98.747,0.0,0.0,0.0,0.0,0.0,536.0,298.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,2248.0,2553.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,349.0,523.0
0.253,0.505,99.242,0.0,0.0,0.0,0.0,0.0,1253.0,1315.0
0.752,0.251,98.747,0.251,0.0,0.0,0.0,28672.0,403.0,597.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1207.0,1534.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,536.0,401.0
1.0,1.250,97.750,0.0,0.0,0.0,0.0,0.0,2257.0,2558.0
0.504,0.0,99.496,0.0,0.0,0.0,0.0,0.0,349.0,506.0
0.252,0.252,98.992,0.504,0.0,0.0,0.0,28672.0,1273.0,1289.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,349.0,543.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,1227.0,1281.0
0.998,0.499,98.504,0.0,0.0,0.0,0.0,0.0,494.0,642.0
1.003,0.251,98.747,0.0,0.0,0.0,0.0,0.0,1195.0,1265.0
0.754,0.251,98.744,0.251,0.0,0.0,0.0,57344.0,1294.0,1569.0
0.251,0.754,98.995,0.0,0.0,0.0,0.0,0.0,1436.0,1659.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,0.0,162.0,445.0
1.003,0.0,98.997,0.0,0.0,0.0,0.0,0.0,622.0,630.0
0.750,0.750,98.500,0.0,0.0,0.0,0.0,0.0,1050.0,1220.0
0.253,0.253,99.242,0.253,0.0,0.0,0.0,32768.0,349.0,298.0
1.0,0.500,98.500,0.0,0.0,0.0,0.0,0.0,1460.0,1458.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1269.0,1563.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,349.0,539.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1191.0,1257.0
0.503,0.503,98.744,0.251,0.0,0.0,0.0,20480.0,403.0,601.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1269.0,1281.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,349.0,539.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,1452.0,1376.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1261.0,1539.0
0.752,0.501,98.496,0.251,0.0,0.0,0.0,36864.0,349.0,531.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,1269.0,1281.0
0.504,0.0,99.496,0.0,0.0,0.0,0.0,0.0,349.0,539.0
1.250,0.250,98.500,0.0,0.0,0.0,0.0,0.0,1236.0,1217.0
0.756,0.0,99.244,0.0,0.0,0.0,0.0,0.0,1374.0,1531.0
0.750,0.750,98.250,0.250,0.0,0.0,0.0,20480.0,403.0,597.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1236.0,1283.0
0.993,0.993,98.015,0.0,0.0,0.0,0.0,0.0,349.0,506.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1211.0,1315.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,307.0,523.0
0.998,0.748,97.756,0.499,0.0,0.0,0.0,24576.0,1444.0,1560.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,1189.0,1249.0
1.244,0.746,98.010,0.0,0.0,0.0,0.0,0.0,1456.0,1580.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,162.0,531.0
0.503,1.256,98.241,0.0,0.0,0.0,0.0,0.0,349.0,298.0
1.256,0.503,96.734,1.508,0.0,0.0,0.0,20480.0,1327.0,1363.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1446.0,1642.0
0.998,0.499,98.504,0.0,0.0,0.0,0.0,0.0,1390.0,1584.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,162.0,465.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,349.0,298.0
0.752,0.251,98.496,0.501,0.0,0.0,0.0,49152.0,1244.0,1449.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,349.0,298.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1448.0,1368.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,349.0,531.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1472.0,1984.0
0.505,0.0,99.242,0.253,0.0,0.0,0.0,32768.0,1058.0,886.0
0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,307.0,523.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1357.0,1325.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,349.0,493.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1255.0,1249.0
0.752,0.501,98.496,0.251,0.0,0.0,0.0,36864.0,349.0,552.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1456.0,1355.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1273.0,1501.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,162.0,469.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1056.0,999.0
1.0,0.500,98.250,0.250,0.0,0.0,0.0,20480.0,216.0,598.0
0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.003,0.251,98.747,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,4055.0,4073.0
0.252,0.0,99.244,0.504,0.0,0.0,0.0,20480.0,162.0,423.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.251,0.752,98.997,0.0,0.0,0.0,0.0,0.0,536.0,401.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,2593.0,2697.0
0.503,0.503,98.744,0.251,0.0,0.0,0.0,28672.0,2671.0,3027.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,162.0,453.0
0.750,0.750,98.500,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.251,0.752,98.997,0.0,0.0,0.0,0.0,0.0,536.0,401.0
1.493,0.249,98.010,0.249,0.0,0.0,0.0,28672.0,2423.0,2322.0
0.252,0.504,99.244,0.0,0.0,0.0,0.0,0.0,2461.0,3084.0
0.748,0.499,98.753,0.0,0.0,0.0,0.0,0.0,162.0,445.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.750,0.500,98.250,0.500,0.0,0.0,0.0,65536.0,590.0,475.0
0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1960.0,2163.0
0.752,0.251,98.747,0.0,0.0,0.251,0.0,0.0,2139.0,2144.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1285.0,1381.0
0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,162.0,415.0
1.0,0.250,98.0,0.750,0.0,0.0,0.0,36864.0,162.0,224.0
0.504,0.0,99.496,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.252,0.504,99.244,0.0,0.0,0.0,0.0,0.0,2029.0,2384.0
0.504,0.504,98.992,0.0,0.0,0.0,0.0,0.0,2274.0,2176.0
0.503,0.251,98.744,0.503,0.0,0.0,0.0,20480.0,1298.0,1511.0
