"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-8-1",,,,"User:","ubuntu"
"Cmdline:","dstat --output /home/ubuntu/stats_async/async_stats.csv -cdn",,,,"Date:","05 Dec 2016 23:46:57 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",
21.728,30.890,46.597,0.0,0.0,0.785,0.0,0.0,14818.0,18887.0
15.217,32.880,51.630,0.0,0.0,0.272,0.0,0.0,2426.0,2055.0
17.969,33.333,47.135,0.260,0.0,1.302,0.0,32768.0,1414.0,1436.0
34.103,40.256,24.103,0.0,0.0,1.538,0.0,0.0,6689.0,7705.0
12.532,30.179,56.266,0.0,0.0,1.023,0.0,0.0,2130.0,1743.0
16.971,32.898,49.869,0.0,0.0,0.261,0.0,0.0,2809.0,3712.0
23.018,33.504,43.223,0.0,0.0,0.256,0.0,77824.0,2872.0,2641.0
7.455,27.763,63.496,0.0,0.0,1.285,0.0,0.0,1650.0,1088.0
15.539,22.807,60.652,0.251,0.0,0.752,0.0,40960.0,1680.0,1230.0
40.874,31.620,26.735,0.0,0.0,0.771,0.0,0.0,1254.0,798.0
37.596,28.389,33.760,0.0,0.0,0.256,0.0,24576.0,5232.0,3248.0
51.263,37.374,10.606,0.0,0.0,0.758,0.0,86016.0,8513.0,9569.0
45.501,37.532,15.938,0.0,0.0,1.028,0.0,0.0,5397.0,4572.0
46.115,36.842,15.789,0.0,0.0,1.253,0.0,57344.0,7730.0,5440.0
51.680,31.783,15.762,0.0,0.0,0.775,0.0,0.0,3356.0,2548.0
44.643,37.755,16.071,0.0,0.0,1.531,0.0,0.0,3755.0,3471.0
48.872,46.617,3.759,0.0,0.0,0.752,0.0,16384.0,938.0,480.0
49.127,50.125,0.0,0.0,0.0,0.748,0.0,0.0,6410.0,5948.0
60.553,29.899,8.543,0.0,0.0,1.005,0.0,53248.0,10308.0,9002.0
46.667,33.333,18.974,0.0,0.0,1.026,0.0,0.0,2140.0,1258.0
66.076,24.557,8.354,0.0,0.0,1.013,0.0,0.0,2852.0,2752.0
54.569,37.310,7.107,0.0,0.0,1.015,0.0,77824.0,3643.0,3010.0
53.165,35.949,10.127,0.0,0.0,0.759,0.0,0.0,5283.0,4672.0
53.250,27.500,17.500,0.0,0.0,1.750,0.0,49152.0,3814.0,3349.0
58.081,30.556,10.354,0.0,0.0,1.010,0.0,0.0,3743.0,3088.0
60.957,34.509,3.275,0.0,0.0,1.259,0.0,0.0,5807.0,5177.0
59.701,24.378,15.174,0.0,0.0,0.746,0.0,0.0,4176.0,3797.0
57.576,36.616,4.545,0.0,0.0,1.263,0.0,0.0,3872.0,2955.0
55.500,25.250,18.0,0.250,0.0,1.0,0.0,36864.0,2579.0,2249.0
55.556,32.323,10.606,0.0,0.0,1.515,0.0,0.0,6725.0,7383.0
53.149,27.960,17.380,0.0,0.0,1.511,0.0,0.0,5113.0,4394.0
61.713,33.501,3.275,0.0,0.0,1.511,0.0,4096.0,4057.0,3514.0
59.799,31.910,7.035,0.0,0.0,1.256,0.0,0.0,4621.0,4118.0
54.293,31.566,12.879,0.253,0.0,1.010,0.0,45056.0,5434.0,4563.0
58.438,19.395,20.907,0.0,0.0,1.259,0.0,0.0,1832.0,1317.0
51.015,27.919,20.305,0.0,0.0,0.761,0.0,0.0,3420.0,3191.0
62.250,33.500,3.250,0.0,0.0,1.0,0.0,8192.0,5087.0,4321.0
58.734,29.620,10.633,0.0,0.0,1.013,0.0,0.0,5340.0,4614.0
55.528,37.688,5.276,0.0,0.0,1.508,0.0,57344.0,3810.0,3056.0
55.500,33.750,10.0,0.0,0.0,0.750,0.0,0.0,3873.0,3367.0
54.637,33.083,11.028,0.0,0.0,1.253,0.0,0.0,4908.0,3922.0
55.897,28.462,14.103,0.0,0.0,1.538,0.0,45056.0,3769.0,3177.0
58.647,32.581,7.519,0.0,0.0,1.253,0.0,0.0,2504.0,2056.0
64.141,29.293,5.051,0.0,0.0,1.515,0.0,40960.0,4946.0,4239.0
63.317,32.663,3.266,0.0,0.0,0.754,0.0,0.0,5936.0,4710.0
57.935,27.204,13.350,0.0,0.0,1.511,0.0,0.0,4693.0,4290.0
57.035,29.899,12.060,0.0,0.0,1.005,0.0,16384.0,3661.0,3041.0
55.528,37.186,5.276,0.0,0.0,2.010,0.0,0.0,4824.0,4142.0
55.388,30.075,13.283,0.251,0.0,1.003,0.0,49152.0,2412.0,1924.0
57.035,29.397,12.060,0.0,0.0,1.508,0.0,0.0,2480.0,2054.0
62.217,30.982,6.297,0.0,0.0,0.504,0.0,0.0,5700.0,4723.0
64.736,28.463,6.297,0.0,0.0,0.504,0.0,8192.0,6262.0,5713.0
62.563,30.905,5.528,0.0,0.0,1.005,0.0,0.0,6004.0,5234.0
63.224,29.219,6.045,0.0,0.0,1.511,0.0,49152.0,3818.0,3174.0
61.266,25.570,11.646,0.0,0.0,1.519,0.0,0.0,3673.0,2899.0
62.344,30.175,6.733,0.0,0.0,0.748,0.0,0.0,2534.0,2260.0
64.070,31.658,3.266,0.0,0.0,1.005,0.0,53248.0,4890.0,4224.0
58.942,27.960,11.839,0.0,0.0,1.259,0.0,0.0,4989.0,4505.0
65.327,28.392,5.528,0.0,0.0,0.754,0.0,40960.0,7129.0,6966.0
59.241,29.114,10.380,0.0,0.0,1.266,0.0,0.0,4862.0,5183.0
62.0,27.0,9.0,0.0,0.0,2.0,0.0,0.0,4121.0,3227.0
64.160,31.830,3.008,0.0,0.0,1.003,0.0,24576.0,3674.0,3164.0
63.317,31.658,4.020,0.0,0.0,1.005,0.0,0.0,5122.0,4646.0
59.596,31.566,7.828,0.0,0.0,1.010,0.0,49152.0,5198.0,4450.0
51.134,33.753,13.854,0.0,0.0,1.259,0.0,0.0,5323.0,4657.0
54.040,30.808,13.889,0.0,0.0,1.263,0.0,0.0,3939.0,3529.0
59.148,37.343,2.757,0.0,0.0,0.752,0.0,4096.0,5978.0,5310.0
60.759,27.848,10.633,0.0,0.0,0.759,0.0,0.0,2717.0,2143.0
57.179,28.212,12.594,0.504,0.0,1.511,0.0,45056.0,4987.0,4014.0
50.877,32.832,15.038,0.0,0.0,1.253,0.0,0.0,5548.0,4949.0
60.759,33.418,4.557,0.0,0.0,1.266,0.0,0.0,3767.0,3295.0
62.972,28.212,7.809,0.0,0.0,1.008,0.0,0.0,5242.0,4632.0
62.217,34.509,2.771,0.0,0.0,0.504,0.0,0.0,6153.0,4955.0
50.505,32.071,16.667,0.0,0.0,0.758,0.0,0.0,2480.0,2108.0
54.887,36.591,7.268,0.0,0.0,1.253,0.0,40960.0,4962.0,4124.0
44.949,32.071,21.970,0.0,0.0,1.010,0.0,0.0,1313.0,1223.0
64.213,29.442,5.076,0.0,0.0,1.269,0.0,36864.0,5161.0,4465.0
61.558,31.156,6.030,0.0,0.0,1.256,0.0,0.0,6970.0,5832.0
66.583,26.382,6.533,0.0,0.0,0.503,0.0,0.0,5697.0,5031.0
59.446,32.242,7.053,0.0,0.0,1.259,0.0,36864.0,3586.0,2870.0
52.764,28.141,18.342,0.0,0.0,0.754,0.0,0.0,3025.0,2455.0
60.506,28.861,9.114,0.0,0.0,1.519,0.0,16384.0,3384.0,3144.0
58.186,32.997,7.809,0.0,0.0,1.008,0.0,0.0,6169.0,5261.0
60.606,28.283,9.343,0.0,0.0,1.768,0.0,0.0,5497.0,4914.0
71.930,26.817,0.752,0.0,0.0,0.501,0.0,53248.0,6264.0,5471.0
52.897,31.738,13.854,0.0,0.0,1.511,0.0,0.0,3498.0,2848.0
55.500,29.750,13.500,0.0,0.0,1.250,0.0,4096.0,4030.0,4936.0
58.291,33.417,7.789,0.0,0.0,0.503,0.0,0.0,5238.0,4804.0
51.385,30.227,16.625,0.0,0.0,1.763,0.0,0.0,3153.0,2723.0
62.344,34.913,1.247,0.0,0.0,1.496,0.0,45056.0,6517.0,7120.0
59.649,29.073,10.276,0.0,0.0,1.003,0.0,0.0,6281.0,6272.0
64.070,28.392,6.784,0.0,0.0,0.754,0.0,49152.0,5291.0,4445.0
57.750,30.0,11.250,0.0,0.0,1.0,0.0,0.0,3306.0,2967.0
55.0,31.0,12.500,0.0,0.0,1.500,0.0,0.0,4030.0,3570.0
55.164,28.463,15.869,0.0,0.0,0.504,0.0,49152.0,5049.0,6774.0
56.281,28.894,14.070,0.0,0.0,0.754,0.0,0.0,7049.0,6159.0
63.342,29.676,6.234,0.0,0.0,0.748,0.0,20480.0,6365.0,5501.0
56.423,33.753,8.816,0.0,0.0,1.008,0.0,0.0,4244.0,5092.0
52.500,32.0,14.250,0.0,0.0,1.250,0.0,0.0,3997.0,4464.0
60.914,35.533,2.792,0.0,0.0,0.761,0.0,45056.0,5562.0,5449.0
56.203,30.886,11.392,0.0,0.0,1.519,0.0,0.0,5103.0,4770.0
54.660,33.249,10.579,0.0,0.0,1.511,0.0,20480.0,6114.0,5486.0
63.889,26.515,8.586,0.0,0.0,1.010,0.0,0.0,6613.0,5690.0
57.431,35.516,6.045,0.0,0.0,1.008,0.0,0.0,4338.0,5870.0
46.701,30.457,21.574,0.0,0.0,1.269,0.0,57344.0,3108.0,2592.0
62.972,33.249,2.267,0.0,0.0,1.511,0.0,0.0,3609.0,3043.0
52.273,31.061,15.404,0.0,0.0,1.263,0.0,0.0,3982.0,3708.0
65.829,31.156,1.508,0.0,0.0,1.508,0.0,0.0,7132.0,7577.0
61.616,31.313,6.061,0.0,0.0,1.010,0.0,0.0,5700.0,5632.0
53.904,35.013,9.320,0.0,0.0,1.763,0.0,49152.0,5146.0,4501.0
50.0,29.545,19.697,0.0,0.0,0.758,0.0,0.0,3247.0,2613.0
62.814,31.156,4.774,0.0,0.0,1.256,0.0,36864.0,2572.0,2456.0
62.500,32.500,3.750,0.0,0.0,1.250,0.0,0.0,5554.0,5928.0
64.899,29.040,5.051,0.0,0.0,1.010,0.0,53248.0,7214.0,7081.0
69.925,27.318,1.754,0.0,0.0,1.003,0.0,8192.0,5032.0,4547.0
55.025,24.623,18.342,0.0,0.0,2.010,0.0,0.0,4417.0,3766.0
60.401,28.822,9.774,0.0,0.0,1.003,0.0,0.0,4765.0,5833.0
54.774,32.663,11.307,0.0,0.0,1.256,0.0,0.0,4363.0,5955.0
66.165,26.566,6.015,0.0,0.0,1.253,0.0,0.0,3567.0,3065.0
65.664,31.328,2.256,0.0,0.0,0.752,0.0,45056.0,5394.0,4688.0
67.669,31.078,0.501,0.0,0.0,0.752,0.0,0.0,6203.0,5415.0
53.015,33.668,12.312,0.0,0.0,1.005,0.0,12288.0,5548.0,4402.0
59.296,31.910,7.538,0.0,0.0,1.256,0.0,0.0,3196.0,2719.0
53.197,34.783,10.997,0.0,0.0,1.023,0.0,0.0,5460.0,6778.0
61.500,35.0,2.500,0.0,0.0,1.0,0.0,53248.0,3277.0,2831.0
68.861,26.329,3.291,0.0,0.0,1.519,0.0,0.0,5429.0,4561.0
68.080,28.928,1.995,0.0,0.0,0.998,0.0,40960.0,4815.0,4148.0
60.453,28.715,9.572,0.0,0.0,1.259,0.0,0.0,4499.0,3855.0
66.583,30.653,2.513,0.0,0.0,0.251,0.0,0.0,6177.0,7464.0
61.558,30.151,7.789,0.0,0.0,0.503,0.0,49152.0,6492.0,5476.0
58.897,31.078,8.772,0.0,0.0,1.253,0.0,0.0,1962.0,1402.0
62.406,31.830,4.511,0.0,0.0,1.253,0.0,36864.0,4628.0,4343.0
66.917,31.078,1.003,0.0,0.0,1.003,0.0,0.0,4357.0,3942.0
61.616,30.051,7.071,0.0,0.0,1.263,0.0,0.0,6738.0,7672.0
51.523,23.350,23.604,0.0,0.0,1.523,0.0,61440.0,3736.0,2987.0
61.266,28.101,9.114,0.0,0.0,1.519,0.0,0.0,3469.0,3190.0
57.179,29.723,11.839,0.0,0.0,1.259,0.0,16384.0,4929.0,4623.0
66.834,30.653,1.759,0.0,0.0,0.754,0.0,0.0,3674.0,3056.0
68.750,28.750,1.0,0.0,0.0,1.500,0.0,0.0,3881.0,3313.0
63.291,27.089,8.101,0.0,0.0,1.519,0.0,61440.0,5017.0,4183.0
67.332,28.429,2.993,0.0,0.0,1.247,0.0,0.0,4991.0,4145.0
60.804,33.166,4.523,0.0,0.0,1.508,0.0,0.0,5081.0,4253.0
61.869,26.515,10.354,0.0,0.0,1.263,0.0,0.0,3147.0,2714.0
67.085,30.653,1.508,0.0,0.0,0.754,0.0,0.0,4501.0,3706.0
57.500,34.0,7.0,0.0,0.0,1.500,0.0,36864.0,2703.0,2357.0
61.616,26.010,11.364,0.0,0.0,1.010,0.0,0.0,5760.0,4763.0
64.838,28.180,5.237,0.0,0.0,1.746,0.0,53248.0,3914.0,4487.0
58.291,30.653,10.050,0.0,0.0,1.005,0.0,0.0,6941.0,6872.0
66.165,29.574,3.008,0.0,0.0,1.253,0.0,0.0,4261.0,3665.0
67.003,29.723,2.519,0.0,0.0,0.756,0.0,53248.0,3222.0,2410.0
56.281,36.181,6.030,0.0,0.0,1.508,0.0,0.0,5541.0,5042.0
56.750,27.250,15.0,0.0,0.0,1.0,0.0,0.0,1397.0,1107.0
61.713,27.204,9.824,0.0,0.0,1.259,0.0,0.0,4992.0,4358.0
61.809,27.136,9.296,0.0,0.0,1.759,0.0,0.0,2953.0,2517.0
60.302,26.382,11.809,0.503,0.0,1.005,0.0,49152.0,4810.0,4107.0
65.414,31.579,1.504,0.0,0.0,1.504,0.0,0.0,6597.0,6576.0
64.411,31.078,3.759,0.0,0.0,0.752,0.0,8192.0,6240.0,5302.0
56.927,31.234,10.327,0.0,0.0,1.511,0.0,0.0,4460.0,3434.0
55.779,30.151,12.814,0.0,0.0,1.256,0.0,0.0,4560.0,3778.0
50.125,29.574,19.048,0.0,0.0,1.253,0.0,110592.0,5618.0,4642.0
62.155,29.825,7.018,0.0,0.0,1.003,0.0,0.0,6607.0,5624.0
66.667,27.068,5.013,0.0,0.0,1.253,0.0,32768.0,2992.0,4361.0
55.250,30.250,13.750,0.0,0.0,0.750,0.0,0.0,6826.0,7630.0
53.518,29.899,14.824,0.0,0.0,1.759,0.0,0.0,4685.0,9049.0
55.051,32.828,11.111,0.0,0.0,1.010,0.0,65536.0,4071.0,4417.0
53.0,25.500,21.0,0.0,0.0,0.500,0.0,0.0,3002.0,3006.0
65.327,30.402,3.518,0.0,0.0,0.754,0.0,32768.0,6998.0,5644.0
60.804,24.121,14.824,0.0,0.0,0.251,0.0,0.0,6170.0,6234.0
62.750,34.500,1.750,0.0,0.0,1.0,0.0,0.0,6123.0,5241.0
57.431,30.982,10.076,0.0,0.0,1.511,0.0,0.0,3426.0,2458.0
59.033,30.534,9.415,0.0,0.0,1.018,0.0,53248.0,5338.0,5538.0
58.186,26.448,13.854,0.0,0.0,1.511,0.0,16384.0,3021.0,2945.0
61.153,34.336,3.509,0.0,0.0,1.003,0.0,0.0,8844.0,7818.0
63.910,27.068,8.271,0.0,0.0,0.752,0.0,0.0,5405.0,4579.0
68.342,27.889,2.513,0.0,0.0,1.256,0.0,0.0,5983.0,8979.0
56.500,24.500,17.750,0.0,0.0,1.250,0.0,40960.0,2458.0,2390.0
60.401,33.835,5.013,0.0,0.0,0.752,0.0,4096.0,6608.0,6468.0
52.513,24.874,21.608,0.0,0.0,1.005,0.0,0.0,3552.0,3414.0
65.414,28.822,5.263,0.0,0.0,0.501,0.0,0.0,6118.0,9876.0
68.672,29.073,1.253,0.0,0.0,1.003,0.0,0.0,6729.0,6065.0
58.291,29.146,10.804,0.0,0.0,1.759,0.0,45056.0,4961.0,6137.0
59.548,29.146,10.553,0.0,0.0,0.754,0.0,86016.0,5765.0,5191.0
57.683,30.227,10.831,0.0,0.0,1.259,0.0,0.0,4774.0,3837.0
64.070,32.915,2.261,0.0,0.0,0.754,0.0,0.0,4129.0,5438.0
62.217,29.723,7.305,0.0,0.0,0.756,0.0,0.0,6812.0,9098.0
57.576,33.333,8.333,0.0,0.0,0.758,0.0,61440.0,6202.0,10952.0
54.500,28.0,16.0,0.0,0.0,1.500,0.0,28672.0,4023.0,3615.0
62.563,29.146,7.286,0.0,0.0,1.005,0.0,0.0,4434.0,10480.0
57.393,33.083,8.020,0.0,0.0,1.504,0.0,0.0,5294.0,4762.0
58.438,34.257,6.297,0.0,0.0,1.008,0.0,0.0,3352.0,4449.0
62.312,30.653,6.030,0.0,0.0,1.005,0.0,61440.0,6491.0,9040.0
60.848,30.673,6.983,0.0,0.0,1.496,0.0,16384.0,4032.0,6622.0
55.919,29.723,13.602,0.0,0.0,0.756,0.0,0.0,5125.0,7843.0
58.647,35.088,4.762,0.0,0.0,1.504,0.0,0.0,5683.0,6361.0
63.544,29.620,6.076,0.0,0.0,0.759,0.0,0.0,5292.0,4596.0
56.608,28.928,13.217,0.0,0.0,1.247,0.0,40960.0,2883.0,5491.0
53.885,32.832,12.030,0.0,0.0,1.253,0.0,20480.0,5510.0,7436.0
60.453,31.486,7.053,0.0,0.0,1.008,0.0,0.0,4315.0,5729.0
60.553,30.653,8.040,0.0,0.0,0.754,0.0,0.0,6803.0,5576.0
62.095,30.923,5.237,0.0,0.0,1.746,0.0,0.0,6622.0,6041.0
58.186,26.196,15.113,0.0,0.0,0.504,0.0,40960.0,2710.0,2546.0
58.647,32.581,7.519,0.0,0.0,1.253,0.0,20480.0,4435.0,3728.0
61.461,28.212,9.572,0.0,0.0,0.756,0.0,0.0,4573.0,4259.0
57.750,29.500,10.750,0.0,0.0,2.0,0.0,0.0,5924.0,5223.0
70.175,27.068,1.504,0.0,0.0,1.253,0.0,0.0,3855.0,5495.0
65.327,26.131,7.538,0.0,0.0,1.005,0.0,40960.0,5369.0,4872.0
59.750,32.500,6.250,0.0,0.0,1.500,0.0,24576.0,4604.0,3981.0
55.499,29.668,13.555,0.0,0.0,1.279,0.0,0.0,5476.0,6656.0
55.779,28.392,15.327,0.0,0.0,0.503,0.0,0.0,4400.0,3876.0
62.469,29.471,7.053,0.0,0.0,1.008,0.0,0.0,4412.0,3859.0
62.155,29.574,6.767,0.501,0.0,1.003,0.0,45056.0,6039.0,5724.0
58.396,31.078,8.521,0.0,0.0,2.005,0.0,12288.0,5392.0,5344.0
63.840,31.172,3.990,0.0,0.0,0.998,0.0,0.0,4984.0,4288.0
52.658,30.127,16.456,0.0,0.0,0.759,0.0,0.0,4315.0,3669.0
47.750,29.750,20.750,0.0,0.0,1.750,0.0,0.0,2888.0,2314.0
57.683,33.249,8.060,0.0,0.0,1.008,0.0,49152.0,4259.0,3661.0
63.476,32.997,2.519,0.0,0.0,1.008,0.0,0.0,6781.0,5905.0
63.224,27.960,8.312,0.0,0.0,0.504,0.0,40960.0,5918.0,10653.0
66.165,27.569,5.263,0.0,0.0,1.003,0.0,0.0,4659.0,4054.0
54.613,37.157,6.733,0.0,0.0,1.496,0.0,0.0,5391.0,4277.0
49.749,29.899,19.095,0.0,0.0,1.256,0.0,57344.0,1975.0,1941.0
62.907,34.837,1.504,0.0,0.0,0.752,0.0,0.0,5367.0,5031.0
63.591,31.671,3.741,0.0,0.0,0.998,0.0,0.0,6793.0,7463.0
62.217,24.433,12.846,0.0,0.0,0.504,0.0,0.0,5296.0,5066.0
59.500,36.500,3.0,0.0,0.0,1.0,0.0,0.0,5058.0,4306.0
50.503,29.648,17.839,0.251,0.0,1.759,0.0,36864.0,2954.0,5789.0
61.421,25.888,11.421,0.0,0.0,1.269,0.0,12288.0,3384.0,2929.0
58.897,32.080,7.519,0.0,0.0,1.504,0.0,0.0,4721.0,4461.0
64.394,27.778,6.818,0.0,0.0,1.010,0.0,0.0,6863.0,6269.0
62.687,30.348,5.224,0.0,0.0,1.741,0.0,0.0,4177.0,3663.0
57.360,29.188,11.675,0.508,0.0,1.269,0.0,40960.0,6561.0,5681.0
60.050,31.156,7.286,0.0,0.0,1.508,0.0,20480.0,4059.0,3431.0
55.838,29.695,12.944,0.0,0.0,1.523,0.0,0.0,3049.0,4705.0
57.431,26.700,14.861,0.0,0.0,1.008,0.0,0.0,3015.0,2436.0
60.606,28.030,9.848,0.0,0.0,1.515,0.0,0.0,3310.0,2887.0
59.848,29.545,9.848,0.0,0.0,0.758,0.0,36864.0,6810.0,7956.0
62.278,28.861,7.595,0.0,0.0,1.266,0.0,20480.0,5444.0,4638.0
60.253,32.911,6.076,0.0,0.0,0.759,0.0,0.0,4817.0,4111.0
52.500,28.0,18.0,0.0,0.0,1.500,0.0,0.0,2451.0,2083.0
60.253,29.873,8.608,0.0,0.0,1.266,0.0,0.0,3721.0,3067.0
66.499,28.715,3.778,0.0,0.0,1.008,0.0,45056.0,2980.0,2355.0
61.654,35.840,1.504,0.0,0.0,1.003,0.0,20480.0,2434.0,2342.0
66.247,31.234,1.763,0.0,0.0,0.756,0.0,0.0,7309.0,6472.0
60.750,31.750,6.250,0.0,0.0,1.250,0.0,0.0,5136.0,4448.0
63.0,31.500,4.0,0.0,0.0,1.500,0.0,0.0,4892.0,4093.0
52.130,29.073,17.794,0.0,0.0,1.003,0.0,45056.0,2876.0,2509.0
55.528,34.673,8.040,0.0,0.0,1.759,0.0,0.0,4347.0,3534.0
58.105,30.424,10.224,0.0,0.0,1.247,0.0,32768.0,2921.0,2780.0
68.593,29.146,1.508,0.0,0.0,0.754,0.0,0.0,3670.0,3038.0
61.404,29.825,8.020,0.0,0.0,0.752,0.0,0.0,5085.0,4503.0
47.0,34.750,16.500,0.0,0.0,1.750,0.0,65536.0,4622.0,3903.0
53.807,29.949,14.467,0.0,0.0,1.777,0.0,0.0,4090.0,3559.0
51.637,27.204,19.647,0.0,0.0,1.511,0.0,40960.0,4729.0,4151.0
60.652,28.822,9.273,0.0,0.0,1.253,0.0,0.0,3268.0,2759.0
63.568,31.407,4.020,0.0,0.0,1.005,0.0,0.0,2757.0,2380.0
62.155,28.571,8.521,0.0,0.0,0.752,0.0,40960.0,6450.0,5670.0
55.528,30.151,13.065,0.0,0.0,1.256,0.0,0.0,3711.0,3019.0
56.927,27.960,13.350,0.0,0.0,1.763,0.0,8192.0,2435.0,2287.0
59.102,29.177,10.723,0.0,0.0,0.998,0.0,0.0,3831.0,3297.0
65.915,27.068,5.514,0.0,0.0,1.504,0.0,0.0,6206.0,5488.0
63.500,32.750,3.0,0.0,0.0,0.750,0.0,36864.0,3497.0,2831.0
63.910,23.810,11.028,0.0,0.0,1.253,0.0,0.0,3595.0,3207.0
58.838,27.020,13.131,0.0,0.0,1.010,0.0,4096.0,2549.0,2047.0
61.558,30.905,6.030,0.0,0.0,1.508,0.0,0.0,6129.0,5217.0
46.717,26.768,24.495,0.0,0.0,2.020,0.0,0.0,3031.0,2514.0
66.667,26.263,5.808,0.0,0.0,1.263,0.0,0.0,4578.0,4282.0
72.040,25.693,1.259,0.0,0.0,1.008,0.0,36864.0,2676.0,2403.0
66.250,32.500,0.500,0.0,0.0,0.750,0.0,20480.0,5558.0,4516.0
66.834,26.131,5.276,0.0,0.0,1.759,0.0,0.0,3598.0,2835.0
57.828,33.586,7.323,0.0,0.0,1.263,0.0,0.0,6027.0,5410.0
56.642,30.576,10.777,0.0,0.0,2.005,0.0,0.0,2316.0,1802.0
50.630,28.967,18.136,0.252,0.0,2.015,0.0,57344.0,4084.0,3743.0
62.312,27.136,9.548,0.0,0.0,1.005,0.0,20480.0,3922.0,3502.0
69.424,27.569,2.256,0.0,0.0,0.752,0.0,0.0,5567.0,4756.0
68.101,29.114,1.519,0.0,0.0,1.266,0.0,0.0,1653.0,1436.0
65.750,28.0,4.750,0.0,0.0,1.500,0.0,32768.0,5093.0,4381.0
59.250,28.500,11.250,0.0,0.0,1.0,0.0,8192.0,3668.0,3070.0
57.750,31.500,9.500,0.0,0.0,1.250,0.0,16384.0,3701.0,3045.0
38.557,32.836,26.866,0.0,0.0,1.741,0.0,0.0,3476.0,2671.0
22.278,21.266,55.443,0.0,0.0,1.013,0.0,0.0,938.0,728.0
62.814,34.422,2.261,0.0,0.0,0.503,0.0,0.0,938.0,654.0
61.654,36.842,1.003,0.0,0.0,0.501,0.0,32768.0,1070.0,846.0
64.662,33.333,1.504,0.0,0.0,0.501,0.0,32768.0,14941.0,13552.0
68.250,29.0,1.750,0.0,0.0,1.0,0.0,0.0,3078.0,2009.0
64.322,26.884,8.040,0.0,0.0,0.754,0.0,0.0,3356.0,3118.0
51.629,37.093,9.774,0.0,0.0,1.504,0.0,0.0,5120.0,4456.0
46.851,35.013,16.877,0.0,0.0,1.259,0.0,53248.0,2730.0,2329.0
62.469,30.227,7.053,0.0,0.0,0.252,0.0,45056.0,4293.0,3591.0
63.819,32.412,2.513,0.0,0.0,1.256,0.0,0.0,8741.0,7783.0
54.637,27.569,16.792,0.0,0.0,1.003,0.0,0.0,2480.0,2000.0
50.754,35.427,12.312,0.0,0.0,1.508,0.0,0.0,3553.0,2859.0
50.877,26.316,21.805,0.0,0.0,1.003,0.0,36864.0,2288.0,2127.0
66.0,33.250,0.250,0.0,0.0,0.500,0.0,8192.0,5263.0,4586.0
64.250,31.250,4.0,0.0,0.0,0.500,0.0,0.0,5008.0,4552.0
67.0,29.250,3.250,0.0,0.0,0.500,0.0,0.0,5145.0,4449.0
57.035,33.417,8.543,0.0,0.0,1.005,0.0,0.0,6072.0,5084.0
55.612,30.612,12.245,0.255,0.0,1.276,0.0,45056.0,3559.0,2967.0
60.606,28.283,10.354,0.0,0.0,0.758,0.0,8192.0,3900.0,3612.0
67.254,30.479,1.008,0.0,0.0,1.259,0.0,0.0,3525.0,3092.0
62.060,30.151,6.533,0.0,0.0,1.256,0.0,0.0,6771.0,5888.0
54.293,28.535,15.909,0.0,0.0,1.263,0.0,0.0,4289.0,3487.0
63.980,29.723,5.290,0.0,0.0,1.008,0.0,40960.0,5116.0,4355.0
