"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-8-5",,,,"User:","ubuntu"
"Cmdline:","dstat --output /home/ubuntu/stats_async/async_stats.csv -cdn",,,,"Date:","05 Dec 2016 23:46:57 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",
0.505,0.505,98.990,0.0,0.0,0.0,0.0,0.0,536.0,430.0
1.005,0.503,98.241,0.0,0.0,0.251,0.0,0.0,2606.0,2867.0
0.754,0.503,98.744,0.0,0.0,0.0,0.0,0.0,1341.0,1571.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,349.0,298.0
0.750,0.750,98.0,0.500,0.0,0.0,0.0,20480.0,162.0,253.0
0.752,0.752,98.496,0.0,0.0,0.0,0.0,0.0,1317.0,1631.0
0.752,0.752,98.496,0.0,0.0,0.0,0.0,0.0,349.0,298.0
1.500,0.250,98.250,0.0,0.0,0.0,0.0,0.0,1363.0,1328.0
1.003,0.752,98.246,0.0,0.0,0.0,0.0,0.0,1563.0,1772.0
0.754,0.503,98.744,0.0,0.0,0.0,0.0,0.0,1099.0,1400.0
1.253,0.251,98.246,0.251,0.0,0.0,0.0,20480.0,162.0,224.0
1.741,0.498,97.761,0.0,0.0,0.0,0.0,0.0,403.0,401.0
0.503,0.754,98.744,0.0,0.0,0.0,0.0,0.0,1321.0,1577.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.752,0.752,98.496,0.0,0.0,0.0,0.0,0.0,536.0,430.0
1.504,0.251,97.995,0.251,0.0,0.0,0.0,20480.0,2551.0,2883.0
1.504,0.251,98.246,0.0,0.0,0.0,0.0,0.0,1337.0,1559.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,40960.0,162.0,224.0
0.756,0.252,98.992,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.003,0.752,98.246,0.0,0.0,0.0,0.0,0.0,1259.0,1523.0
0.998,0.998,97.506,0.249,0.0,0.249,0.0,36864.0,204.0,224.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,777.0,578.0
1.504,0.501,97.995,0.0,0.0,0.0,0.0,24576.0,3423.0,4192.0
0.505,0.505,98.990,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.754,0.754,98.492,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.750,0.250,98.0,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.500,0.500,97.750,0.250,0.0,0.0,0.0,20480.0,1242.0,1474.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,4096.0,162.0,224.0
0.761,0.508,98.731,0.0,0.0,0.0,0.0,0.0,1812.0,1742.0
0.998,1.247,97.756,0.0,0.0,0.0,0.0,0.0,2351.0,2809.0
0.504,0.756,98.741,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.005,0.503,97.990,0.503,0.0,0.0,0.0,20480.0,403.0,401.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,1225.0,1491.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.005,0.754,98.241,0.0,0.0,0.0,0.0,0.0,1559.0,1639.0
1.496,0.748,97.756,0.0,0.0,0.0,0.0,0.0,1544.0,1594.0
1.003,0.752,97.995,0.251,0.0,0.0,0.0,20480.0,1263.0,1469.0
1.754,0.251,97.995,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,1508.0,1651.0
0.756,0.504,98.741,0.0,0.0,0.0,0.0,0.0,162.0,253.0
0.756,0.504,98.741,0.0,0.0,0.0,0.0,0.0,536.0,401.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,20480.0,2571.0,2721.0
1.253,0.251,98.496,0.0,0.0,0.0,0.0,0.0,1197.0,1702.0
0.253,0.758,98.990,0.0,0.0,0.0,0.0,0.0,349.0,298.0
1.253,0.752,97.995,0.0,0.0,0.0,0.0,0.0,371.0,727.0
1.256,0.251,98.492,0.0,0.0,0.0,0.0,0.0,1042.0,1025.0
1.008,0.504,98.237,0.252,0.0,0.0,0.0,20480.0,349.0,327.0
1.005,0.754,98.241,0.0,0.0,0.0,0.0,8192.0,1854.0,2173.0
1.746,0.499,97.506,0.0,0.0,0.249,0.0,0.0,2056.0,2209.0
1.0,1.250,97.750,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.756,0.504,98.741,0.0,0.0,0.0,0.0,0.0,1464.0,1620.0
1.508,0.251,97.990,0.251,0.0,0.0,0.0,24576.0,216.0,298.0
1.508,0.0,98.492,0.0,0.0,0.0,0.0,24576.0,349.0,327.0
1.504,0.251,98.246,0.0,0.0,0.0,0.0,0.0,1691.0,1705.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,2374.0,2816.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.746,0.748,97.007,0.499,0.0,0.0,0.0,32768.0,349.0,327.0
1.003,0.752,98.246,0.0,0.0,0.0,0.0,20480.0,1227.0,1493.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,307.0,327.0
1.750,0.500,97.750,0.0,0.0,0.0,0.0,0.0,1627.0,1688.0
1.253,0.752,97.995,0.0,0.0,0.0,0.0,0.0,1951.0,2055.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,608.0,1003.0
0.752,0.501,98.246,0.501,0.0,0.0,0.0,28672.0,349.0,327.0
1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,1293.0,1437.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.008,0.0,98.992,0.0,0.0,0.0,0.0,0.0,1440.0,1614.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,1440.0,1614.0
1.0,0.750,97.750,0.500,0.0,0.0,0.0,28672.0,1281.0,1401.0
1.259,0.0,98.741,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,1183.0,1433.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.508,0.251,98.241,0.0,0.0,0.0,0.0,0.0,1390.0,1634.0
1.489,1.241,97.270,0.0,0.0,0.0,0.0,0.0,1480.0,1633.0
1.005,0.503,98.241,0.251,0.0,0.0,0.0,20480.0,1191.0,1486.0
1.0,0.750,98.250,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.504,0.504,98.992,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.0,0.750,98.250,0.0,0.0,0.0,0.0,0.0,1436.0,1602.0
1.0,0.750,98.250,0.0,0.0,0.0,0.0,8192.0,1390.0,1596.0
1.005,0.251,98.241,0.503,0.0,0.0,0.0,24576.0,1195.0,1469.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.754,0.503,98.744,0.0,0.0,0.0,0.0,0.0,1195.0,1469.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,403.0,401.0
0.754,0.754,98.492,0.0,0.0,0.0,0.0,24576.0,1215.0,1401.0
1.256,0.251,98.492,0.0,0.0,0.0,0.0,24576.0,349.0,327.0
0.505,0.505,98.737,0.253,0.0,0.0,0.0,8192.0,2497.0,2662.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,349.0,523.0
1.256,0.503,98.241,0.0,0.0,0.0,0.0,0.0,1199.0,1273.0
1.250,0.500,98.0,0.0,0.0,0.250,0.0,0.0,349.0,535.0
1.995,0.249,97.756,0.0,0.0,0.0,0.0,0.0,1273.0,1289.0
1.259,0.0,98.489,0.252,0.0,0.0,0.0,20480.0,349.0,543.0
1.990,0.498,97.512,0.0,0.0,0.0,0.0,0.0,1378.0,1360.0
1.493,0.995,97.512,0.0,0.0,0.0,0.0,0.0,2155.0,2341.0
1.256,0.251,98.492,0.0,0.0,0.0,0.0,24576.0,620.0,794.0
1.259,0.0,98.741,0.0,0.0,0.0,0.0,0.0,162.0,469.0
1.0,1.0,97.750,0.250,0.0,0.0,0.0,20480.0,349.0,298.0
1.250,1.0,97.750,0.0,0.0,0.0,0.0,0.0,1444.0,1560.0
1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,162.0,253.0
1.005,0.754,98.241,0.0,0.0,0.0,0.0,4096.0,1561.0,1622.0
1.003,0.752,98.246,0.0,0.0,0.0,0.0,0.0,2302.0,2600.0
1.256,0.503,97.990,0.251,0.0,0.0,0.0,20480.0,246.0,457.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,288.0,224.0
1.256,0.503,98.241,0.0,0.0,0.0,0.0,0.0,1544.0,1283.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,403.0,575.0
1.003,0.752,98.246,0.0,0.0,0.0,0.0,0.0,1526.0,1524.0
1.500,0.750,97.500,0.250,0.0,0.0,0.0,20480.0,1390.0,1600.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,1253.0,1461.0
1.250,0.750,98.0,0.0,0.0,0.0,0.0,0.0,162.0,449.0
1.746,0.748,97.506,0.0,0.0,0.0,0.0,8192.0,349.0,298.0
1.003,0.752,98.246,0.0,0.0,0.0,0.0,0.0,1238.0,1283.0
1.010,0.253,98.485,0.253,0.0,0.0,0.0,24576.0,349.0,506.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,2674.0,2736.0
1.500,0.750,97.750,0.0,0.0,0.0,0.0,0.0,1244.0,1495.0
1.253,0.752,97.995,0.0,0.0,0.0,0.0,0.0,216.0,514.0
0.505,0.505,98.990,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.253,0.501,97.995,0.251,0.0,0.0,0.0,20480.0,349.0,298.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,1310.0,1233.0
0.756,0.504,98.741,0.0,0.0,0.0,0.0,0.0,536.0,617.0
1.256,0.503,98.241,0.0,0.0,0.0,0.0,20480.0,2429.0,2853.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,1197.0,1265.0
1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,162.0,457.0
1.005,0.503,98.241,0.251,0.0,0.0,0.0,32768.0,162.0,224.0
1.504,0.251,98.246,0.0,0.0,0.0,0.0,0.0,1452.0,1347.0
1.259,0.252,98.489,0.0,0.0,0.0,0.0,0.0,403.0,609.0
1.496,0.499,98.005,0.0,0.0,0.0,0.0,0.0,1056.0,896.0
1.005,0.251,98.744,0.0,0.0,0.0,0.0,0.0,1840.0,2048.0
1.0,0.750,97.750,0.500,0.0,0.0,0.0,24576.0,1244.0,1499.0
0.998,0.748,98.254,0.0,0.0,0.0,0.0,0.0,349.0,514.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,16384.0,1244.0,1299.0
1.250,0.500,98.250,0.0,0.0,0.0,0.0,0.0,162.0,440.0
0.505,0.505,98.990,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.005,0.251,98.744,0.0,0.0,0.0,0.0,0.0,536.0,401.0
1.008,0.504,98.237,0.252,0.0,0.0,0.0,20480.0,2667.0,2713.0
1.0,1.0,98.0,0.0,0.0,0.0,0.0,8192.0,1393.0,1629.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,349.0,543.0
1.250,0.500,98.250,0.0,0.0,0.0,0.0,0.0,1249.0,1241.0
0.253,0.506,99.241,0.0,0.0,0.0,0.0,0.0,162.0,445.0
1.003,0.501,97.995,0.501,0.0,0.0,0.0,28672.0,494.0,401.0
1.253,0.251,98.246,0.0,0.0,0.251,0.0,16384.0,2501.0,2671.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,1419.0,1547.0
1.504,0.251,98.246,0.0,0.0,0.0,0.0,0.0,349.0,539.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,1261.0,1265.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,162.0,457.0
1.003,0.501,97.995,0.501,0.0,0.0,0.0,24576.0,216.0,298.0
0.754,0.503,98.744,0.0,0.0,0.0,0.0,0.0,536.0,401.0
0.756,0.504,98.741,0.0,0.0,0.0,0.0,0.0,3591.0,3895.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,120.0,449.0
1.256,0.0,98.744,0.0,0.0,0.0,0.0,0.0,1456.0,1355.0
1.003,0.501,98.246,0.251,0.0,0.0,0.0,20480.0,162.0,465.0
1.253,0.0,98.747,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.503,1.005,98.492,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,2240.0,2730.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,1938.0,1948.0
1.0,0.750,98.250,0.0,0.0,0.0,0.0,0.0,361.0,401.0
1.256,0.503,97.990,0.251,0.0,0.0,0.0,49152.0,1227.0,1493.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.005,0.251,98.744,0.0,0.0,0.0,0.0,0.0,349.0,298.0
0.754,0.754,98.492,0.0,0.0,0.0,0.0,0.0,2688.0,2594.0
0.505,0.505,98.990,0.0,0.0,0.0,0.0,0.0,1261.0,1457.0
1.256,0.251,98.241,0.251,0.0,0.0,0.0,32768.0,349.0,531.0
1.0,1.750,97.250,0.0,0.0,0.0,0.0,0.0,1257.0,1257.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,162.0,453.0
1.250,0.750,98.0,0.0,0.0,0.0,0.0,0.0,349.0,298.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,2755.0,2701.0
0.754,0.754,98.492,0.0,0.0,0.0,0.0,28672.0,1231.0,1551.0
1.003,0.501,97.995,0.501,0.0,0.0,0.0,20480.0,307.0,543.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,1203.0,1281.0
1.003,0.752,98.246,0.0,0.0,0.0,0.0,0.0,162.0,465.0
1.746,0.499,97.756,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,8192.0,1569.0,1442.0
1.500,0.500,97.750,0.250,0.0,0.0,0.0,24576.0,1448.0,1572.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,1244.0,1653.0
1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,1396.0,1363.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,216.0,543.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,1569.0,1646.0
1.256,0.503,97.990,0.251,0.0,0.0,0.0,20480.0,1423.0,1320.0
0.754,0.754,98.492,0.0,0.0,0.0,0.0,0.0,1197.0,1444.0
0.756,0.756,98.489,0.0,0.0,0.0,0.0,0.0,349.0,531.0
0.754,1.005,98.241,0.0,0.0,0.0,0.0,0.0,1178.0,1449.0
1.247,0.998,97.756,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.259,0.504,97.985,0.252,0.0,0.0,0.0,20480.0,1400.0,1371.0
1.250,0.750,98.0,0.0,0.0,0.0,0.0,0.0,1433.0,1622.0
1.508,0.251,98.241,0.0,0.0,0.0,0.0,0.0,544.0,691.0
0.501,1.003,98.496,0.0,0.0,0.0,0.0,0.0,1229.0,1433.0
1.259,0.252,98.489,0.0,0.0,0.0,0.0,0.0,1183.0,1462.0
1.0,0.750,98.250,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.504,0.504,98.741,0.252,0.0,0.0,0.0,20480.0,349.0,298.0
1.493,0.498,97.761,0.0,0.0,0.249,0.0,0.0,1394.0,1608.0
1.010,0.253,98.737,0.0,0.0,0.0,0.0,24576.0,2125.0,2187.0
1.253,0.251,98.496,0.0,0.0,0.0,0.0,0.0,733.0,979.0
0.754,0.754,98.492,0.0,0.0,0.0,0.0,0.0,1187.0,1249.0
1.247,0.748,97.506,0.499,0.0,0.0,0.0,32768.0,162.0,449.0
0.756,0.252,98.992,0.0,0.0,0.0,0.0,0.0,403.0,372.0
1.504,0.251,98.246,0.0,0.0,0.0,0.0,0.0,1365.0,1336.0
1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,1440.0,1539.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,1269.0,1718.0
0.505,0.505,98.990,0.0,0.0,0.0,0.0,0.0,1456.0,1421.0
1.0,1.0,97.750,0.250,0.0,0.0,0.0,20480.0,162.0,465.0
1.489,1.241,97.270,0.0,0.0,0.0,0.0,32768.0,349.0,298.0
0.761,0.254,98.985,0.0,0.0,0.0,0.0,0.0,556.0,830.0
1.247,0.748,98.005,0.0,0.0,0.0,0.0,0.0,2368.0,2232.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,1191.0,1656.0
1.005,0.251,98.241,0.503,0.0,0.0,0.0,32768.0,403.0,401.0
0.504,0.756,98.741,0.0,0.0,0.0,0.0,0.0,1323.0,1589.0
1.256,0.0,98.744,0.0,0.0,0.0,0.0,0.0,120.0,224.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,307.0,327.0
1.504,0.501,97.995,0.0,0.0,0.0,0.0,0.0,1693.0,1622.0
1.504,1.253,96.992,0.251,0.0,0.0,0.0,20480.0,2293.0,2402.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,162.0,436.0
1.256,0.503,98.241,0.0,0.0,0.0,0.0,0.0,990.0,933.0
1.500,0.250,98.250,0.0,0.0,0.0,0.0,0.0,616.0,917.0
0.756,0.252,98.992,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,403.0,372.0
1.250,0.250,97.500,1.0,0.0,0.0,0.0,24576.0,1456.0,1384.0
1.256,0.251,98.492,0.0,0.0,0.0,0.0,0.0,2443.0,2749.0
1.0,0.500,98.500,0.0,0.0,0.0,0.0,0.0,162.0,423.0
0.506,0.0,99.494,0.0,0.0,0.0,0.0,0.0,349.0,298.0
1.0,0.750,98.250,0.0,0.0,0.0,0.0,0.0,1257.0,1257.0
1.003,0.251,98.496,0.251,0.0,0.0,0.0,20480.0,162.0,453.0
1.010,0.253,98.737,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.752,0.752,98.496,0.0,0.0,0.0,0.0,0.0,1452.0,1413.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,1386.0,1821.0
1.746,0.748,97.506,0.0,0.0,0.0,0.0,0.0,1323.0,1567.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,24576.0,349.0,298.0
0.505,0.505,98.737,0.253,0.0,0.0,0.0,32768.0,1249.0,1307.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,162.0,445.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,536.0,401.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,2306.0,2534.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,16384.0,1444.0,1642.0
1.247,0.998,97.756,0.0,0.0,0.0,0.0,0.0,162.0,453.0
0.754,0.503,98.241,0.503,0.0,0.0,0.0,24576.0,307.0,327.0
1.754,0.0,98.246,0.0,0.0,0.0,0.0,0.0,1153.0,1341.0
1.0,0.750,98.250,0.0,0.0,0.0,0.0,0.0,216.0,298.0
1.003,0.752,98.246,0.0,0.0,0.0,0.0,28672.0,536.0,401.0
1.003,0.752,98.246,0.0,0.0,0.0,0.0,0.0,2423.0,2841.0
1.0,0.500,98.0,0.250,0.0,0.250,0.0,20480.0,1231.0,1209.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,162.0,427.0
1.005,0.251,98.744,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,1251.0,1433.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.756,0.504,98.741,0.0,0.0,0.0,0.0,0.0,536.0,401.0
1.259,0.0,98.489,0.252,0.0,0.0,0.0,20480.0,2407.0,2793.0
1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,1313.0,1331.0
1.008,0.0,98.992,0.0,0.0,0.0,0.0,0.0,349.0,527.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,162.0,253.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,1203.0,1252.0
1.241,1.241,97.022,0.496,0.0,0.0,0.0,24576.0,162.0,465.0
1.750,0.500,97.750,0.0,0.0,0.0,0.0,0.0,2622.0,2737.0
1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,120.0,449.0
1.253,1.253,97.494,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,1413.0,1728.0
0.506,0.506,98.987,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.253,0.501,97.494,0.501,0.0,0.251,0.0,20480.0,1303.0,1286.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,162.0,445.0
1.504,0.251,98.246,0.0,0.0,0.0,0.0,0.0,349.0,298.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,2535.0,2348.0
1.500,0.250,98.250,0.0,0.0,0.0,0.0,0.0,162.0,752.0
0.756,0.504,98.237,0.504,0.0,0.0,0.0,20480.0,162.0,224.0
0.758,0.253,98.990,0.0,0.0,0.0,0.0,40960.0,162.0,224.0
0.752,1.003,98.246,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.754,0.754,98.492,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.005,1.005,97.990,0.0,0.0,0.0,0.0,0.0,3266.0,3958.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,0.0,1482.0,960.0
1.256,0.754,97.739,0.251,0.0,0.0,0.0,36864.0,974.0,1406.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,1315.0,1565.0
0.758,0.253,98.990,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.756,0.756,98.489,0.0,0.0,0.0,0.0,0.0,1265.0,1481.0
1.504,0.251,98.246,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.0,0.750,97.0,1.250,0.0,0.0,0.0,53248.0,162.0,224.0
0.754,0.754,98.241,0.0,0.0,0.251,0.0,0.0,536.0,401.0
1.508,0.251,98.241,0.0,0.0,0.0,0.0,0.0,3642.0,3854.0
1.504,0.251,98.246,0.0,0.0,0.0,0.0,0.0,1414.0,1500.0
1.247,0.748,97.756,0.0,0.0,0.249,0.0,0.0,216.0,497.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.759,0.0,98.987,0.253,0.0,0.0,0.0,20480.0,162.0,224.0
1.741,0.498,97.761,0.0,0.0,0.0,0.0,0.0,536.0,401.0
1.256,0.754,97.990,0.0,0.0,0.0,0.0,0.0,2530.0,2585.0
1.754,0.0,98.246,0.0,0.0,0.0,0.0,0.0,1456.0,1808.0
0.503,0.754,98.744,0.0,0.0,0.0,0.0,0.0,1178.0,1420.0
1.003,0.501,98.246,0.251,0.0,0.0,0.0,20480.0,162.0,224.0
0.504,0.504,98.992,0.0,0.0,0.0,0.0,0.0,162.0,224.0
1.496,0.499,98.005,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.756,0.504,98.741,0.0,0.0,0.0,0.0,0.0,2045.0,1882.0
1.496,0.499,98.005,0.0,0.0,0.0,0.0,0.0,2393.0,2809.0
0.501,1.003,98.496,0.0,0.0,0.0,0.0,0.0,935.0,1228.0
1.253,0.0,98.246,0.501,0.0,0.0,0.0,20480.0,566.0,609.0
1.256,0.251,98.492,0.0,0.0,0.0,0.0,0.0,162.0,224.0
0.756,0.756,98.489,0.0,0.0,0.0,0.0,0.0,162.0,224.0
