"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-8-3",,,,"User:","ubuntu"
"Cmdline:","dstat --output /home/ubuntu/output/sync_stats.csv -cdn",,,,"Date:","04 Dec 2016 02:57:54 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",
1.256,0.754,97.990,0.0,0.0,0.0,0.0,8192.0,349.0,548.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,1761.0,2099.0
1.253,0.752,97.995,0.0,0.0,0.0,0.0,0.0,1392.0,1485.0
1.259,0.252,98.237,0.0,0.0,0.252,0.0,0.0,349.0,522.0
1.508,0.503,97.487,0.503,0.0,0.0,0.0,24576.0,1637.0,1885.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1414.0,1631.0
1.256,0.754,97.990,0.0,0.0,0.0,0.0,0.0,349.0,544.0
1.256,0.754,97.990,0.0,0.0,0.0,0.0,0.0,1753.0,2059.0
0.758,0.505,98.737,0.0,0.0,0.0,0.0,0.0,1498.0,1928.0
0.758,1.010,97.475,0.758,0.0,0.0,0.0,20480.0,349.0,327.0
1.015,0.0,98.985,0.0,0.0,0.0,0.0,0.0,1707.0,1837.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,1496.0,1928.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.263,0.505,98.232,0.0,0.0,0.0,0.0,0.0,1711.0,1857.0
1.259,0.504,97.985,0.252,0.0,0.0,0.0,20480.0,1620.0,2088.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,8192.0,1592.0,1673.0
1.746,0.998,97.257,0.0,0.0,0.0,0.0,0.0,349.0,535.0
1.010,0.758,98.232,0.0,0.0,0.0,0.0,0.0,1426.0,1879.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,1605.0,1721.0
1.253,1.003,97.494,0.251,0.0,0.0,0.0,28672.0,349.0,548.0
1.515,0.0,98.485,0.0,0.0,0.0,0.0,0.0,1641.0,1837.0
1.511,0.504,97.985,0.0,0.0,0.0,0.0,0.0,1550.0,1713.0
1.010,0.253,98.737,0.0,0.0,0.0,0.0,0.0,307.0,548.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,0.0,1569.0,1933.0
1.515,0.505,97.727,0.253,0.0,0.0,0.0,20480.0,1604.0,1721.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,32768.0,349.0,548.0
2.244,0.499,97.257,0.0,0.0,0.0,0.0,0.0,1405.0,1778.0
1.013,0.506,98.481,0.0,0.0,0.0,65536.0,0.0,1617.0,1703.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,349.0,560.0
1.010,0.758,98.232,0.0,0.0,0.0,0.0,36864.0,1671.0,1913.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,16384.0,1620.0,1795.0
1.013,0.253,98.734,0.0,0.0,0.0,0.0,0.0,349.0,552.0
1.015,0.254,98.731,0.0,0.0,0.0,0.0,0.0,1384.0,1611.0
1.496,1.247,97.257,0.0,0.0,0.0,0.0,0.0,1621.0,1785.0
1.754,0.501,97.243,0.501,0.0,0.0,0.0,24576.0,403.0,638.0
1.754,0.752,97.494,0.0,0.0,0.0,0.0,0.0,1671.0,1913.0
1.504,0.752,97.744,0.0,0.0,0.0,0.0,0.0,1430.0,1695.0
1.504,0.752,97.744,0.0,0.0,0.0,0.0,0.0,349.0,560.0
1.263,0.505,98.232,0.0,0.0,0.0,0.0,0.0,1460.0,1717.0
1.013,0.253,98.481,0.253,0.0,0.0,0.0,20480.0,1601.0,1705.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,0.0,349.0,544.0
1.263,0.505,98.232,0.0,0.0,0.0,0.0,0.0,1671.0,1913.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,1380.0,1888.0
1.263,0.505,98.232,0.0,0.0,0.0,0.0,0.0,307.0,327.0
1.508,0.754,97.487,0.251,0.0,0.0,0.0,20480.0,1873.0,2133.0
1.008,0.756,97.985,0.0,0.0,0.252,0.0,0.0,1418.0,1868.0
1.511,0.756,97.733,0.0,0.0,0.0,0.0,0.0,1530.0,1623.0
1.263,0.758,97.980,0.0,0.0,0.0,0.0,0.0,349.0,539.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,0.0,1749.0,2039.0
2.005,0.501,96.742,0.752,0.0,0.0,0.0,20480.0,1422.0,1822.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,4096.0,349.0,327.0
0.509,0.254,99.237,0.0,0.0,0.0,0.0,0.0,1753.0,2059.0
1.259,0.252,98.237,0.0,0.0,0.252,0.0,0.0,1638.0,2100.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.768,0.505,97.727,0.0,0.0,0.0,0.0,20480.0,1699.0,1865.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,20480.0,1562.0,1994.0
1.500,1.0,97.500,0.0,0.0,0.0,0.0,0.0,1679.0,1819.0
2.005,0.251,97.744,0.0,0.0,0.0,0.0,0.0,349.0,556.0
0.758,0.758,98.485,0.0,0.0,0.0,0.0,0.0,1617.0,1973.0
1.010,0.505,97.980,0.505,0.0,0.0,0.0,36864.0,1438.0,1968.0
1.013,0.253,98.734,0.0,0.0,0.0,0.0,32768.0,349.0,327.0
2.005,0.501,97.494,0.0,0.0,0.0,0.0,0.0,1687.0,2088.0
1.515,0.0,98.485,0.0,0.0,0.0,0.0,0.0,1480.0,1885.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.508,0.503,97.739,0.251,0.0,0.0,0.0,24576.0,1667.0,1990.0
2.0,0.250,97.750,0.0,0.0,0.0,0.0,0.0,1500.0,1919.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.763,0.0,99.237,0.0,0.0,0.0,0.0,0.0,1623.0,2022.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,0.0,1364.0,1833.0
1.263,0.253,98.232,0.253,0.0,0.0,0.0,20480.0,1807.0,1803.0
1.508,0.251,97.990,0.0,0.0,0.251,0.0,0.0,349.0,552.0
0.765,0.0,99.235,0.0,0.0,0.0,0.0,0.0,1512.0,1925.0
1.504,0.501,97.995,0.0,0.0,0.0,0.0,0.0,307.0,327.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1658.0,1881.0
1.746,0.998,97.007,0.249,0.0,0.0,0.0,20480.0,1406.0,1847.0
1.253,1.003,97.744,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.759,0.251,97.990,0.0,0.0,0.0,0.0,0.0,1609.0,1933.0
1.013,0.253,98.734,0.0,0.0,0.0,0.0,0.0,1528.0,1832.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.750,0.750,97.250,0.250,0.0,0.0,0.0,20480.0,1488.0,1859.0
0.759,0.506,98.734,0.0,0.0,0.0,0.0,0.0,1733.0,1988.0
1.504,0.501,97.995,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,1801.0,2025.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1422.0,1888.0
1.013,0.253,98.481,0.253,0.0,0.0,0.0,20480.0,403.0,401.0
1.253,1.003,97.744,0.0,0.0,0.0,0.0,4096.0,1683.0,2002.0
1.763,0.252,97.985,0.0,0.0,0.0,0.0,0.0,1496.0,1899.0
0.758,0.505,98.737,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,0.0,1667.0,1988.0
1.010,0.505,98.232,0.253,0.0,0.0,0.0,20480.0,1480.0,1819.0
1.508,0.251,98.241,0.0,0.0,0.0,0.0,32768.0,349.0,327.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1605.0,1876.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,0.0,1528.0,1803.0
1.253,0.752,97.995,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.263,0.0,98.232,0.505,0.0,0.0,0.0,36864.0,1807.0,2228.0
1.754,0.251,97.995,0.0,0.0,0.0,0.0,16384.0,1687.0,2022.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1436.0,1919.0
2.0,0.250,97.750,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.015,0.0,98.985,0.0,0.0,0.0,0.0,0.0,1695.0,2062.0
2.0,0.500,97.250,0.250,0.0,0.0,0.0,20480.0,1434.0,1919.0
0.759,0.253,98.987,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.013,0.253,98.734,0.0,0.0,0.0,0.0,0.0,1625.0,2042.0
1.259,0.252,98.489,0.0,0.0,0.0,0.0,0.0,1422.0,1859.0
1.511,0.504,97.985,0.0,0.0,0.0,0.0,0.0,1522.0,1794.0
1.511,0.504,97.733,0.252,0.0,0.0,0.0,20480.0,1787.0,1779.0
0.758,0.505,98.737,0.0,0.0,0.0,0.0,0.0,349.0,544.0
1.263,0.505,98.232,0.0,0.0,0.0,0.0,0.0,1654.0,1765.0
1.015,0.254,98.731,0.0,0.0,0.0,0.0,0.0,1504.0,1968.0
1.253,0.752,97.744,0.0,0.0,0.251,0.0,0.0,349.0,327.0
1.013,0.253,97.975,0.759,0.0,0.0,0.0,20480.0,1625.0,1976.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,1492.0,1879.0
1.759,0.503,97.739,0.0,0.0,0.0,0.0,0.0,349.0,327.0
2.256,0.251,97.494,0.0,0.0,0.0,0.0,0.0,1609.0,1896.0
1.263,0.505,98.232,0.0,0.0,0.0,0.0,0.0,1550.0,1905.0
2.0,0.750,97.250,0.0,0.0,0.0,0.0,12288.0,403.0,401.0
2.005,0.501,97.243,0.251,0.0,0.0,0.0,8192.0,1613.0,1916.0
1.759,0.251,97.990,0.0,0.0,0.0,0.0,0.0,1310.0,1833.0
2.0,0.500,97.500,0.0,0.0,0.0,0.0,0.0,349.0,224.0
1.515,0.758,97.727,0.0,0.0,0.0,0.0,0.0,1537.0,1820.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,0.0,1342.0,1453.0
1.010,0.505,97.727,0.758,0.0,0.0,0.0,36864.0,349.0,485.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1609.0,1896.0
1.515,0.0,98.485,0.0,0.0,0.0,0.0,0.0,1368.0,1645.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,349.0,535.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,0.0,1675.0,2028.0
1.508,1.005,96.985,0.251,0.0,0.251,0.0,61440.0,1558.0,1867.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,0.0,349.0,539.0
1.266,0.253,98.481,0.0,0.0,0.0,0.0,0.0,1605.0,1876.0
1.005,0.754,98.241,0.0,0.0,0.0,0.0,0.0,1467.0,1583.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,0.0,349.0,501.0
1.763,0.252,97.733,0.252,0.0,0.0,0.0,65536.0,1687.0,2022.0
2.494,0.249,97.257,0.0,0.0,0.0,0.0,0.0,1471.0,1599.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,0.0,349.0,506.0
1.750,0.500,97.500,0.0,0.0,0.250,0.0,0.0,1683.0,2002.0
2.500,0.250,97.250,0.0,0.0,0.0,0.0,0.0,1488.0,1663.0
1.508,0.503,97.739,0.251,0.0,0.0,0.0,20480.0,1646.0,1972.0
2.250,0.250,97.500,0.0,0.0,0.0,0.0,0.0,349.0,506.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1749.0,2068.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1414.0,1631.0
1.013,0.253,98.734,0.0,0.0,0.0,0.0,0.0,349.0,515.0
1.995,0.748,97.007,0.249,0.0,0.0,0.0,20480.0,1873.0,2094.0
1.008,0.756,98.237,0.0,0.0,0.0,0.0,0.0,1354.0,1501.0
0.509,0.254,99.237,0.0,0.0,0.0,0.0,0.0,307.0,497.0
1.759,0.251,97.990,0.0,0.0,0.0,0.0,0.0,1671.0,1942.0
1.515,0.253,98.232,0.0,0.0,0.0,0.0,0.0,1401.0,1517.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,20480.0,403.0,575.0
1.013,0.253,98.734,0.0,0.0,0.0,0.0,0.0,1679.0,1982.0
1.008,0.756,98.237,0.0,0.0,0.0,0.0,0.0,1570.0,1727.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,349.0,605.0
1.008,0.756,98.237,0.0,0.0,0.0,0.0,0.0,1587.0,1740.0
1.754,0.501,97.243,0.501,0.0,0.0,0.0,36864.0,1524.0,1777.0
2.0,0.500,97.500,0.0,0.0,0.0,0.0,0.0,349.0,535.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1601.0,1922.0
1.504,0.752,97.744,0.0,0.0,0.0,0.0,0.0,1475.0,1615.0
1.504,0.501,97.995,0.0,0.0,0.0,0.0,0.0,349.0,510.0
1.515,0.253,97.727,0.505,0.0,0.0,0.0,28672.0,1807.0,2162.0
1.015,0.254,98.731,0.0,0.0,0.0,0.0,0.0,1414.0,1631.0
2.005,0.251,97.744,0.0,0.0,0.0,0.0,0.0,1691.0,2018.0
1.759,0.251,97.990,0.0,0.0,0.0,0.0,0.0,349.0,539.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,0.0,1558.0,1679.0
1.010,0.505,97.727,0.758,0.0,0.0,0.0,40960.0,349.0,593.0
1.013,0.253,98.734,0.0,0.0,0.0,0.0,0.0,1662.0,1901.0
1.763,0.0,98.237,0.0,0.0,0.0,0.0,0.0,1422.0,1597.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,349.0,523.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1621.0,2022.0
1.515,0.0,98.232,0.253,0.0,0.0,0.0,53248.0,1488.0,1719.0
1.746,0.998,97.257,0.0,0.0,0.0,0.0,0.0,349.0,535.0
1.013,0.253,98.734,0.0,0.0,0.0,0.0,0.0,1438.0,1727.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,1649.0,1882.0
1.003,0.752,98.246,0.0,0.0,0.0,0.0,0.0,349.0,497.0
1.511,0.252,97.733,0.504,0.0,0.0,0.0,20480.0,1675.0,1962.0
1.015,0.0,98.985,0.0,0.0,0.0,0.0,0.0,1454.0,1535.0
1.759,0.251,97.990,0.0,0.0,0.0,0.0,0.0,349.0,489.0
1.759,0.503,97.739,0.0,0.0,0.0,0.0,0.0,1418.0,1647.0
1.253,1.003,97.744,0.0,0.0,0.0,0.0,0.0,1649.0,1862.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,20480.0,403.0,571.0
0.761,0.254,98.985,0.0,0.0,0.0,0.0,0.0,1475.0,1615.0
0.759,0.759,98.481,0.0,0.0,0.0,0.0,0.0,1621.0,1997.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,349.0,535.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,0.0,1645.0,1820.0
1.511,0.252,97.733,0.504,0.0,0.0,0.0,40960.0,1603.0,1665.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,349.0,506.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,0.0,1675.0,1962.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,0.0,1484.0,1647.0
1.515,0.253,98.232,0.0,0.0,0.0,131072.0,0.0,1662.0,1910.0
1.504,0.752,97.494,0.251,0.0,0.0,0.0,24576.0,403.0,584.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1434.0,1645.0
1.010,1.010,97.980,0.0,0.0,0.0,0.0,0.0,1625.0,1972.0
1.759,0.251,97.990,0.0,0.0,0.0,0.0,0.0,349.0,539.0
1.515,0.505,97.980,0.0,0.0,0.0,0.0,0.0,1496.0,1695.0
1.511,0.252,97.985,0.252,0.0,0.0,0.0,32768.0,1609.0,1970.0
1.750,0.750,97.500,0.0,0.0,0.0,0.0,0.0,349.0,523.0
0.763,0.254,98.982,0.0,0.0,0.0,0.0,0.0,1596.0,1901.0
1.750,0.750,97.500,0.0,0.0,0.0,0.0,0.0,1426.0,1679.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,349.0,527.0
0.759,0.506,98.481,0.253,0.0,0.0,0.0,57344.0,1646.0,1955.0
1.763,0.0,98.237,0.0,0.0,0.0,0.0,0.0,1475.0,1615.0
1.754,0.251,97.995,0.0,0.0,0.0,0.0,0.0,349.0,510.0
0.761,0.508,98.731,0.0,0.0,0.0,0.0,0.0,1683.0,2002.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1418.0,1581.0
1.263,0.505,97.980,0.253,0.0,0.0,0.0,61440.0,349.0,519.0
1.763,0.0,98.237,0.0,0.0,0.0,0.0,0.0,1679.0,1982.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,1555.0,1956.0
1.759,0.503,97.739,0.0,0.0,0.0,0.0,0.0,1409.0,1615.0
1.750,0.500,97.750,0.0,0.0,0.0,0.0,0.0,349.0,510.0
1.266,0.506,97.468,0.759,0.0,0.0,0.0,20480.0,1712.0,1955.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,1426.0,1679.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,349.0,556.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,0.0,1605.0,1913.0
1.759,0.251,97.990,0.0,0.0,0.0,0.0,0.0,1384.0,1453.0
1.010,0.505,97.727,0.758,0.0,0.0,0.0,36864.0,1741.0,1990.0
1.504,0.501,97.995,0.0,0.0,0.0,0.0,0.0,349.0,523.0
1.750,0.750,97.500,0.0,0.0,0.0,0.0,0.0,1675.0,1962.0
1.013,0.506,98.481,0.0,0.0,0.0,0.0,0.0,1484.0,1713.0
1.508,0.251,98.241,0.0,0.0,0.0,0.0,0.0,349.0,519.0
1.010,0.505,98.232,0.253,0.0,0.0,0.0,24576.0,1608.0,1803.0
1.511,0.504,97.985,0.0,0.0,0.0,0.0,0.0,1737.0,2012.0
2.0,0.500,97.500,0.0,0.0,0.0,0.0,0.0,349.0,519.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,1679.0,1982.0
1.750,0.750,97.500,0.0,0.0,0.0,0.0,0.0,1396.0,1567.0
0.761,0.254,98.731,0.254,0.0,0.0,0.0,20480.0,307.0,497.0
2.250,0.500,97.250,0.0,0.0,0.0,0.0,0.0,1512.0,1729.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,0.0,1526.0,1832.0
1.010,0.253,98.737,0.0,0.0,0.0,0.0,0.0,349.0,506.0
2.005,0.251,97.744,0.0,0.0,0.0,0.0,0.0,1458.0,1551.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,4096.0,1675.0,1988.0
1.259,0.252,97.985,0.252,0.0,0.252,0.0,20480.0,349.0,535.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,1434.0,1711.0
1.504,0.752,97.744,0.0,0.0,0.0,0.0,0.0,349.0,564.0
1.759,0.251,97.990,0.0,0.0,0.0,0.0,0.0,1675.0,1933.0
1.511,0.504,97.985,0.0,0.0,0.0,0.0,0.0,1594.0,1699.0
1.010,0.505,98.232,0.253,0.0,0.0,0.0,57344.0,1637.0,1952.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,0.0,307.0,527.0
1.750,0.500,97.750,0.0,0.0,0.0,0.0,0.0,1409.0,1615.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,0.0,349.0,539.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,0.0,1667.0,2027.0
2.010,0.251,97.487,0.251,0.0,0.0,0.0,36864.0,1484.0,1647.0
1.015,0.0,98.985,0.0,0.0,0.0,0.0,0.0,349.0,548.0
1.772,0.253,97.975,0.0,0.0,0.0,0.0,0.0,1609.0,1933.0
1.759,0.503,97.739,0.0,0.0,0.0,0.0,0.0,1632.0,1843.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,349.0,535.0
1.015,0.508,98.223,0.254,0.0,0.0,0.0,32768.0,1658.0,1881.0
1.259,0.756,97.985,0.0,0.0,0.0,0.0,0.0,1360.0,1613.0
1.763,0.252,97.985,0.0,0.0,0.0,0.0,0.0,349.0,527.0
2.005,1.003,96.992,0.0,0.0,0.0,0.0,0.0,1556.0,1276.0
3.544,2.532,93.924,0.0,0.0,0.0,0.0,0.0,4743.0,3805.0
11.222,3.491,85.037,0.249,0.0,0.0,0.0,32768.0,1344.0,1572.0
0.763,0.254,98.728,0.0,0.0,0.254,0.0,0.0,428.0,356.0
