"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-8-5",,,,"User:","ubuntu"
"Cmdline:","dstat --output /home/ubuntu/output/sync_stats.csv -cdn",,,,"Date:","04 Dec 2016 02:57:54 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",
0.998,0.499,98.504,0.0,0.0,0.0,0.0,0.0,1501.0,1948.0
0.995,0.746,98.259,0.0,0.0,0.0,0.0,0.0,1676.0,1803.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,349.0,552.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1659.0,1852.0
0.998,0.499,98.504,0.0,0.0,0.0,0.0,0.0,1513.0,1625.0
0.504,0.252,98.992,0.252,0.0,0.0,0.0,20480.0,349.0,522.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,0.0,1688.0,2059.0
0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1423.0,1663.0
0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,349.0,552.0
0.251,0.251,99.246,0.0,0.0,0.251,0.0,0.0,1650.0,1811.0
0.0,0.504,98.237,1.259,0.0,0.0,0.0,45056.0,1491.0,1663.0
0.998,0.249,98.753,0.0,0.0,0.0,0.0,0.0,349.0,552.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1622.0,1927.0
0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,1637.0,2100.0
0.251,0.752,98.997,0.0,0.0,0.0,0.0,0.0,403.0,401.0
0.750,0.500,98.500,0.250,0.0,0.0,0.0,45056.0,1668.0,1893.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,1551.0,1934.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1754.0,1917.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,349.0,535.0
0.746,0.746,98.259,0.0,0.0,0.249,0.0,0.0,1410.0,1827.0
0.251,0.503,98.241,1.005,0.0,0.0,0.0,45056.0,1692.0,1867.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,349.0,568.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,1738.0,2045.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1633.0,1909.0
0.500,0.750,98.500,0.0,0.0,0.250,0.0,0.0,361.0,638.0
0.752,0.501,97.995,0.752,0.0,0.0,0.0,20480.0,1648.0,2059.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1555.0,1729.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,349.0,552.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1497.0,1965.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1729.0,1755.0
0.503,0.251,98.492,0.754,0.0,0.0,0.0,20480.0,349.0,539.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1505.0,1939.0
0.501,1.003,98.496,0.0,0.0,0.0,0.0,0.0,1808.0,1869.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,349.0,552.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,1605.0,1979.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,1734.0,1837.0
0.750,0.500,97.750,1.0,0.0,0.0,0.0,20480.0,349.0,544.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,1676.0,1933.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1489.0,1729.0
0.998,0.499,98.504,0.0,0.0,0.0,0.0,0.0,349.0,552.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1495.0,1879.0
1.250,0.250,97.0,1.500,0.0,0.0,0.0,20480.0,1614.0,1753.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,0.0,349.0,556.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1688.0,1993.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,1418.0,1881.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,32768.0,307.0,327.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,1808.0,2065.0
0.501,0.752,98.496,0.251,0.0,0.0,0.0,36864.0,1419.0,1868.0
0.998,0.499,98.254,0.0,0.0,0.249,0.0,0.0,1680.0,1819.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,349.0,556.0
0.503,1.005,98.492,0.0,0.0,0.0,0.0,8192.0,1742.0,1999.0
0.748,0.748,98.504,0.0,0.0,0.0,0.0,0.0,1481.0,1631.0
0.503,0.251,98.744,0.503,0.0,0.0,0.0,28672.0,349.0,544.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1758.0,2079.0
0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1677.0,2094.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,20480.0,349.0,327.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1742.0,1999.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1657.0,1944.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,20480.0,1688.0,1851.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,349.0,564.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1602.0,1893.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1410.0,1615.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,349.0,539.0
0.754,0.0,98.995,0.251,0.0,0.0,0.0,20480.0,1684.0,2039.0
1.253,0.0,98.747,0.0,0.0,0.0,0.0,0.0,1555.0,2088.0
0.750,0.750,98.500,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.003,0.0,98.997,0.0,0.0,0.0,0.0,0.0,1606.0,1847.0
0.251,0.754,98.995,0.0,0.0,0.0,0.0,0.0,1505.0,1968.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.503,0.251,98.995,0.251,0.0,0.0,0.0,20480.0,1554.0,1651.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1493.0,1974.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1688.0,1785.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,349.0,564.0
0.503,0.251,98.995,0.0,0.0,0.251,0.0,0.0,1463.0,1939.0
1.247,0.499,98.005,0.249,0.0,0.0,0.0,20480.0,361.0,401.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,16384.0,1734.0,1959.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1435.0,1948.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1684.0,2039.0
0.500,0.500,98.500,0.500,0.0,0.0,0.0,24576.0,1529.0,1633.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,24576.0,349.0,526.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1476.0,1798.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1754.0,1851.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,0.0,349.0,564.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,1670.0,1961.0
0.750,0.500,98.250,0.500,0.0,0.0,0.0,36864.0,1419.0,1868.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.748,0.998,98.254,0.0,0.0,0.0,0.0,0.0,1692.0,2013.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1625.0,2040.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.501,0.501,98.747,0.251,0.0,0.0,0.0,36864.0,1626.0,2013.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1617.0,1934.0
0.752,0.0,99.248,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1754.0,2088.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1477.0,1867.0
0.251,0.251,99.497,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.501,0.752,97.995,0.752,0.0,0.0,0.0,20480.0,1676.0,2028.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1688.0,1993.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1503.0,1948.0
0.0,0.504,99.496,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1870.0,2111.0
0.752,0.501,98.246,0.501,0.0,0.0,0.0,20480.0,1344.0,1761.0
0.500,0.500,99.0,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.748,0.748,98.504,0.0,0.0,0.0,0.0,0.0,1676.0,1999.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1460.0,1881.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,8192.0,1610.0,1962.0
0.0,0.504,99.496,0.0,0.0,0.0,0.0,0.0,1602.0,1705.0
0.503,0.251,98.995,0.251,0.0,0.0,0.0,24576.0,349.0,544.0
0.748,0.748,98.504,0.0,0.0,0.0,0.0,0.0,1812.0,2085.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1571.0,2034.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,20480.0,349.0,327.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1800.0,2054.0
0.750,0.750,98.250,0.250,0.0,0.0,0.0,32768.0,1493.0,1879.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.748,0.748,98.504,0.0,0.0,0.0,0.0,0.0,1750.0,2136.0
0.750,0.750,98.500,0.0,0.0,0.0,0.0,0.0,1410.0,1732.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1610.0,1867.0
0.750,0.500,98.500,0.250,0.0,0.0,0.0,20480.0,1397.0,1766.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.501,0.251,98.997,0.0,0.0,0.251,0.0,20480.0,1580.0,2022.0
0.998,0.998,98.005,0.0,0.0,0.0,0.0,0.0,1443.0,1839.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.503,0.503,98.744,0.251,0.0,0.0,0.0,28672.0,1750.0,2068.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,1464.0,1872.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1618.0,2002.0
0.754,0.251,98.995,0.0,0.0,0.0,0.0,0.0,1419.0,1839.0
0.501,0.501,98.747,0.251,0.0,0.0,0.0,20480.0,349.0,327.0
0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1676.0,1962.0
0.501,0.752,98.747,0.0,0.0,0.0,0.0,0.0,1459.0,1717.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.500,1.250,98.250,0.0,0.0,0.0,0.0,0.0,1642.0,1800.0
0.998,0.499,98.504,0.0,0.0,0.0,0.0,0.0,1472.0,1778.0
0.503,0.503,98.744,0.251,0.0,0.0,0.0,24576.0,403.0,401.0
1.0,0.500,98.500,0.0,0.0,0.0,0.0,16384.0,1672.0,1942.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1423.0,1793.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1610.0,1962.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.501,0.501,98.747,0.251,0.0,0.0,0.0,24576.0,1676.0,1962.0
0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1427.0,1879.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,349.0,327.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1659.0,1881.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,0.0,1434.0,1798.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,361.0,401.0
0.503,0.754,98.492,0.251,0.0,0.0,0.0,53248.0,1638.0,2042.0
0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,1489.0,1560.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,0.0,349.0,523.0
0.748,0.748,98.504,0.0,0.0,0.0,0.0,0.0,1584.0,1774.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1505.0,1727.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,349.0,539.0
0.503,0.251,98.744,0.503,0.0,0.0,0.0,32768.0,1617.0,1881.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1459.0,1711.0
0.251,0.752,98.997,0.0,0.0,0.0,0.0,0.0,349.0,535.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1584.0,1840.0
1.003,0.251,98.747,0.0,0.0,0.0,0.0,24576.0,1543.0,1737.0
0.251,0.251,99.246,0.251,0.0,0.0,0.0,20480.0,349.0,523.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1688.0,2022.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1439.0,1727.0
0.251,0.754,98.995,0.0,0.0,0.0,0.0,0.0,1655.0,1898.0
1.241,0.496,98.263,0.0,0.0,0.0,0.0,0.0,349.0,501.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1559.0,1745.0
0.251,0.754,98.744,0.251,0.0,0.0,0.0,20480.0,349.0,527.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1614.0,1916.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1489.0,1663.0
0.251,0.752,98.997,0.0,0.0,0.0,0.0,16384.0,403.0,597.0
0.252,0.504,99.244,0.0,0.0,0.0,0.0,0.0,1597.0,1901.0
0.501,0.501,98.496,0.501,0.0,0.0,0.0,24576.0,1501.0,1711.0
1.250,0.0,98.750,0.0,0.0,0.0,0.0,0.0,349.0,535.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1419.0,1647.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1688.0,2006.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,349.0,535.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1820.0,2088.0
0.750,0.500,98.500,0.250,0.0,0.0,0.0,20480.0,1617.0,1713.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,349.0,519.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1489.0,1785.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1676.0,1974.0
0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,349.0,523.0
1.247,0.249,98.254,0.249,0.0,0.0,0.0,20480.0,1455.0,1535.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1688.0,1976.0
0.250,1.0,98.750,0.0,0.0,0.0,0.0,24576.0,349.0,535.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1663.0,1901.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,1567.0,1777.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,349.0,535.0
0.501,0.501,98.747,0.251,0.0,0.0,0.0,32768.0,1663.0,1901.0
0.754,0.503,98.744,0.0,0.0,0.0,0.0,0.0,1530.0,1689.0
0.251,0.503,98.995,0.0,0.0,0.251,0.0,0.0,1610.0,1883.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,349.0,523.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1472.0,1599.0
0.501,0.752,98.496,0.251,0.0,0.0,0.0,20480.0,1597.0,1831.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,20480.0,349.0,510.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1435.0,1645.0
0.752,1.003,98.246,0.0,0.0,0.0,0.0,0.0,1597.0,1926.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,349.0,510.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1688.0,2088.0
0.748,0.998,97.756,0.499,0.0,0.0,0.0,49152.0,1460.0,1673.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,349.0,506.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,1514.0,1754.0
0.499,0.998,98.504,0.0,0.0,0.0,0.0,0.0,1489.0,1663.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,349.0,523.0
0.754,0.251,98.744,0.251,0.0,0.0,0.0,24576.0,1659.0,1881.0
1.0,0.250,98.750,0.0,0.0,0.0,0.0,0.0,1501.0,1711.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,349.0,535.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1758.0,2108.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1482.0,1916.0
0.754,0.503,98.744,0.0,0.0,0.0,0.0,0.0,1551.0,1769.0
0.998,0.998,98.005,0.0,0.0,0.0,0.0,20480.0,349.0,531.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1672.0,1942.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1415.0,1631.0
0.251,0.752,98.997,0.0,0.0,0.0,0.0,0.0,349.0,515.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1659.0,1947.0
0.251,0.251,98.995,0.503,0.0,0.0,0.0,20480.0,1538.0,1665.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1684.0,1977.0
0.998,0.249,98.753,0.0,0.0,0.0,0.0,0.0,349.0,531.0
0.504,0.252,99.244,0.0,0.0,0.0,0.0,0.0,1746.0,2048.0
0.251,0.754,98.995,0.0,0.0,0.0,0.0,24576.0,1481.0,1753.0
0.750,0.500,98.750,0.0,0.0,0.0,0.0,0.0,349.0,527.0
0.500,0.750,98.500,0.250,0.0,0.0,0.0,32768.0,1551.0,1713.0
1.0,0.500,98.500,0.0,0.0,0.0,0.0,0.0,1676.0,1958.0
1.005,0.0,98.995,0.0,0.0,0.0,0.0,0.0,349.0,523.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,4096.0,1642.0,1800.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1439.0,1727.0
0.504,0.252,97.985,1.259,0.0,0.0,0.0,20480.0,307.0,539.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1447.0,1663.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,1622.0,2010.0
0.756,0.0,99.244,0.0,0.0,0.0,0.0,0.0,403.0,609.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,28672.0,1501.0,1711.0
0.752,0.251,98.997,0.0,0.0,0.0,0.0,0.0,1680.0,1990.0
0.503,0.251,98.995,0.251,0.0,0.0,0.0,24576.0,349.0,527.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1493.0,1745.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,349.0,556.0
0.500,0.750,98.750,0.0,0.0,0.0,0.0,0.0,1626.0,1947.0
0.503,0.251,99.246,0.0,0.0,0.0,0.0,0.0,1629.0,1761.0
0.752,0.501,98.496,0.251,0.0,0.0,0.0,20480.0,1468.0,1710.0
0.251,0.501,99.248,0.0,0.0,0.0,0.0,0.0,373.0,555.0
0.504,0.0,99.496,0.0,0.0,0.0,0.0,0.0,1489.0,1785.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,349.0,535.0
0.754,0.0,99.246,0.0,0.0,0.0,0.0,0.0,1672.0,1942.0
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1501.0,1711.0
0.499,0.748,98.504,0.249,0.0,0.0,0.0,20480.0,349.0,535.0
0.752,0.501,98.747,0.0,0.0,0.0,0.0,0.0,1593.0,1881.0
0.748,0.748,98.504,0.0,0.0,0.0,0.0,0.0,1481.0,1631.0
0.250,0.750,99.0,0.0,0.0,0.0,0.0,0.0,349.0,515.0
1.0,0.500,98.500,0.0,0.0,0.0,0.0,0.0,1729.0,1967.0
0.250,0.750,98.500,0.500,0.0,0.0,0.0,20480.0,1406.0,1599.0
1.003,0.0,98.997,0.0,0.0,0.0,0.0,0.0,403.0,580.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,1754.0,1313.0
0.499,0.998,98.504,0.0,0.0,0.0,0.0,0.0,426.0,385.0
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,162.0,224.0
11.646,6.076,82.025,0.0,0.0,0.253,0.0,0.0,5771.0,4559.0
