"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-8-2",,,,"User:","ubuntu"
"Cmdline:","dstat --output /home/ubuntu/output/sync_stats.csv -cdn",,,,"Date:","04 Dec 2016 02:21:00 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",
2.500,0.500,97.0,0.0,0.0,0.0,0.0,0.0,1736.0,1787.0
1.015,0.508,98.477,0.0,0.0,0.0,0.0,0.0,349.0,548.0
1.768,0.253,96.970,1.010,0.0,0.0,0.0,20480.0,1461.0,1737.0
1.515,0.253,98.232,0.0,0.0,0.0,0.0,0.0,1582.0,1575.0
2.250,0.500,97.250,0.0,0.0,0.0,0.0,0.0,349.0,526.0
1.269,0.508,98.223,0.0,0.0,0.0,0.0,0.0,1674.0,1933.0
1.777,0.0,98.223,0.0,0.0,0.0,0.0,0.0,1536.0,1665.0
1.010,0.758,97.980,0.253,0.0,0.0,0.0,24576.0,349.0,535.0
2.020,0.0,97.980,0.0,0.0,0.0,0.0,0.0,1678.0,2021.0
1.508,0.754,97.739,0.0,0.0,0.0,0.0,0.0,1342.0,1549.0
1.020,0.0,98.980,0.0,0.0,0.0,0.0,0.0,349.0,539.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,0.0,1732.0,1959.0
1.013,0.759,98.228,0.0,0.0,0.0,0.0,0.0,1439.0,1902.0
2.010,0.503,97.236,0.251,0.0,0.0,0.0,20480.0,349.0,327.0
1.519,0.253,98.228,0.0,0.0,0.0,0.0,0.0,1632.0,1731.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,0.0,1499.0,1948.0
1.763,0.252,97.985,0.0,0.0,0.0,0.0,0.0,349.0,327.0
2.256,0.501,97.243,0.0,0.0,0.0,0.0,0.0,1678.0,1982.0
2.513,0.251,96.985,0.251,0.0,0.0,73728.0,20480.0,1541.0,1933.0
1.515,0.253,98.232,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.519,0.253,98.228,0.0,0.0,0.0,0.0,16384.0,1612.0,1887.0
2.500,0.500,97.0,0.0,0.0,0.0,0.0,0.0,1417.0,1802.0
2.020,0.0,97.980,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.768,0.505,97.475,0.253,0.0,0.0,0.0,24576.0,1521.0,1765.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,0.0,1466.0,1786.0
2.261,0.251,97.487,0.0,0.0,0.0,0.0,8192.0,349.0,327.0
1.266,0.253,98.481,0.0,0.0,0.0,0.0,0.0,1612.0,1953.0
2.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,1547.0,1914.0
1.266,0.506,98.228,0.0,0.0,0.0,0.0,0.0,403.0,401.0
1.768,0.253,96.970,1.010,0.0,0.0,0.0,28672.0,1595.0,1901.0
2.261,0.251,97.487,0.0,0.0,0.0,0.0,36864.0,1355.0,1793.0
2.015,0.504,97.481,0.0,0.0,0.0,0.0,0.0,1620.0,1785.0
1.511,0.504,97.985,0.0,0.0,0.0,0.0,0.0,349.0,564.0
1.511,0.756,97.733,0.0,0.0,0.0,0.0,0.0,1367.0,1853.0
1.772,0.253,97.722,0.253,0.0,0.0,0.0,32768.0,1616.0,1769.0
2.256,0.501,97.243,0.0,0.0,0.0,0.0,0.0,307.0,560.0
1.763,0.504,97.733,0.0,0.0,0.0,0.0,0.0,1375.0,1839.0
1.269,0.508,98.223,0.0,0.0,0.0,0.0,0.0,1806.0,2028.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,0.0,403.0,401.0
1.763,0.504,97.733,0.0,0.0,0.0,0.0,0.0,1515.0,1743.0
2.020,0.505,96.970,0.505,0.0,0.0,8192.0,20480.0,2544.0,2710.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,0.0,853.0,693.0
1.523,0.254,98.223,0.0,0.0,0.0,0.0,0.0,1431.0,1833.0
1.759,0.754,97.487,0.0,0.0,0.0,0.0,0.0,1574.0,1543.0
1.768,0.758,97.475,0.0,0.0,0.0,0.0,0.0,349.0,518.0
2.015,0.756,96.977,0.252,0.0,0.0,0.0,20480.0,1408.0,1732.0
1.768,0.253,97.980,0.0,0.0,0.0,0.0,0.0,490.0,327.0
1.515,0.253,98.232,0.0,0.0,0.0,0.0,0.0,1471.0,1982.0
2.513,0.754,96.734,0.0,0.0,0.0,0.0,0.0,1437.0,1685.0
1.519,0.253,98.228,0.0,0.0,0.0,0.0,0.0,349.0,327.0
2.005,1.003,96.992,0.0,0.0,0.0,0.0,16384.0,1608.0,1896.0
2.030,0.254,97.208,0.508,0.0,0.0,0.0,24576.0,1678.0,1953.0
1.511,0.756,97.733,0.0,0.0,0.0,0.0,0.0,1503.0,1968.0
2.005,0.752,97.243,0.0,0.0,0.0,0.0,0.0,349.0,327.0
1.269,0.254,98.477,0.0,0.0,0.0,0.0,0.0,1653.0,1860.0
1.515,0.505,97.980,0.0,0.0,0.0,0.0,0.0,1483.0,1839.0
2.015,0.504,97.229,0.252,0.0,0.0,0.0,20480.0,349.0,327.0
1.763,0.504,97.733,0.0,0.0,0.0,0.0,0.0,1536.0,1856.0
1.768,0.505,97.727,0.0,0.0,0.0,0.0,0.0,1454.0,1765.0
1.511,0.756,97.733,0.0,0.0,0.0,0.0,0.0,349.0,327.0
2.015,0.504,97.481,0.0,0.0,0.0,0.0,4096.0,1661.0,1901.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,0.0,1367.0,1853.0
1.759,0.503,96.734,1.005,0.0,0.0,0.0,20480.0,349.0,327.0
2.015,0.504,97.481,0.0,0.0,0.0,0.0,0.0,1612.0,1916.0
1.266,0.506,98.228,0.0,0.0,0.0,0.0,0.0,1445.0,1859.0
1.519,0.506,97.975,0.0,0.0,0.0,0.0,28672.0,307.0,327.0
1.759,1.005,97.236,0.0,0.0,0.0,0.0,0.0,1756.0,2011.0
1.515,0.505,97.980,0.0,0.0,0.0,0.0,0.0,1425.0,1679.0
1.269,0.254,97.970,0.508,0.0,0.0,0.0,32768.0,1591.0,1902.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,0.0,403.0,580.0
2.256,0.752,96.992,0.0,0.0,0.0,0.0,0.0,1686.0,2022.0
2.250,0.750,97.0,0.0,0.0,0.0,0.0,0.0,1538.0,1665.0
1.768,0.253,97.980,0.0,0.0,0.0,0.0,0.0,349.0,506.0
1.768,0.253,97.727,0.253,0.0,0.0,0.0,20480.0,1802.0,2074.0
1.511,0.756,97.733,0.0,0.0,0.0,0.0,0.0,1503.0,1727.0
2.005,0.752,97.243,0.0,0.0,0.0,0.0,0.0,349.0,539.0
2.273,0.0,97.727,0.0,0.0,0.0,0.0,0.0,1686.0,2088.0
1.763,0.504,97.733,0.0,0.0,0.0,0.0,0.0,1491.0,1679.0
2.267,0.0,97.733,0.0,0.0,0.0,0.0,0.0,349.0,527.0
1.523,0.254,97.970,0.254,0.0,0.0,0.0,20480.0,1711.0,1955.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,8192.0,1495.0,1695.0
2.015,0.252,97.733,0.0,0.0,0.0,0.0,0.0,307.0,531.0
1.523,0.254,98.223,0.0,0.0,0.0,0.0,0.0,1562.0,1942.0
1.511,0.756,97.733,0.0,0.0,0.0,0.0,0.0,1429.0,1695.0
2.005,0.501,96.992,0.501,0.0,0.0,0.0,24576.0,349.0,531.0
2.500,0.500,97.0,0.0,0.0,0.0,0.0,0.0,1591.0,1815.0
1.763,0.504,97.733,0.0,0.0,0.0,0.0,0.0,1419.0,1581.0
2.015,0.252,97.733,0.0,0.0,0.0,0.0,0.0,349.0,519.0
1.763,0.504,97.733,0.0,0.0,0.0,0.0,0.0,1670.0,1942.0
2.500,0.500,97.0,0.0,0.0,0.0,0.0,0.0,1533.0,1705.0
1.511,0.756,97.481,0.252,0.0,0.0,0.0,20480.0,349.0,515.0
2.500,0.500,97.0,0.0,0.0,0.0,0.0,0.0,1600.0,1922.0
2.015,0.504,97.481,0.0,0.0,0.0,0.0,0.0,1457.0,1551.0
1.515,0.253,97.980,0.0,0.0,0.253,0.0,0.0,349.0,493.0
1.777,0.0,98.223,0.0,0.0,0.0,0.0,0.0,1620.0,2022.0
3.759,0.251,95.739,0.251,0.0,0.0,0.0,28672.0,1404.0,1599.0
2.273,0.253,97.475,0.0,0.0,0.0,0.0,0.0,349.0,506.0
2.764,0.251,96.985,0.0,0.0,0.0,0.0,0.0,1413.0,1631.0
2.757,0.501,96.742,0.0,0.0,0.0,0.0,0.0,349.0,515.0
1.772,0.506,97.722,0.0,0.0,0.0,0.0,0.0,1720.0,1996.0
2.020,0.505,96.717,0.758,0.0,0.0,0.0,65536.0,1479.0,1661.0
3.250,0.500,96.250,0.0,0.0,0.0,0.0,0.0,349.0,539.0
1.768,0.758,97.475,0.0,0.0,0.0,0.0,0.0,1810.0,2048.0
2.513,0.503,96.985,0.0,0.0,0.0,0.0,0.0,1499.0,1711.0
1.754,1.253,96.992,0.0,0.0,0.0,0.0,0.0,349.0,535.0
2.036,0.0,97.455,0.509,0.0,0.0,0.0,20480.0,1470.0,1665.0
2.267,0.756,96.977,0.0,0.0,0.0,0.0,0.0,1620.0,1993.0
2.513,0.251,97.236,0.0,0.0,0.0,0.0,0.0,349.0,535.0
2.513,0.503,96.985,0.0,0.0,0.0,0.0,0.0,1461.0,1567.0
2.532,0.253,97.215,0.0,0.0,0.0,0.0,0.0,1740.0,2071.0
2.267,0.756,96.977,0.0,0.0,0.0,0.0,16384.0,349.0,535.0
2.273,0.253,96.970,0.505,0.0,0.0,0.0,24576.0,1670.0,1942.0
2.519,0.252,97.229,0.0,0.0,0.0,0.0,0.0,1425.0,1613.0
2.273,0.505,97.222,0.0,0.0,0.0,0.0,0.0,1756.0,2096.0
2.506,0.752,96.742,0.0,0.0,0.0,0.0,0.0,349.0,539.0
2.278,0.253,97.468,0.0,0.0,0.0,0.0,0.0,1620.0,1956.0
2.513,0.754,95.729,1.005,0.0,0.0,0.0,20480.0,1569.0,1793.0
2.267,0.756,96.977,0.0,0.0,0.0,0.0,0.0,1608.0,1912.0
1.768,1.010,97.222,0.0,0.0,0.0,0.0,0.0,349.0,523.0
2.750,1.0,96.250,0.0,0.0,0.0,0.0,0.0,1649.0,1975.0
2.525,0.253,97.222,0.0,0.0,0.0,0.0,0.0,1425.0,1613.0
2.278,0.253,97.468,0.0,0.0,0.0,0.0,0.0,349.0,527.0
2.538,0.508,96.701,0.254,0.0,0.0,0.0,20480.0,1600.0,1856.0
3.008,0.752,96.241,0.0,0.0,0.0,0.0,0.0,1325.0,1485.0
3.242,0.249,96.259,0.0,0.0,0.249,0.0,0.0,349.0,493.0
2.025,0.506,97.468,0.0,0.0,0.0,0.0,0.0,1591.0,1881.0
2.750,0.750,96.500,0.0,0.0,0.0,0.0,0.0,1421.0,1663.0
1.772,0.253,96.962,1.013,0.0,0.0,0.0,20480.0,349.0,523.0
1.777,0.508,97.716,0.0,0.0,0.0,0.0,0.0,1421.0,1597.0
2.030,0.254,97.716,0.0,0.0,0.0,0.0,0.0,1790.0,2086.0
2.519,0.504,96.977,0.0,0.0,0.0,0.0,24576.0,349.0,519.0
2.020,0.505,97.475,0.0,0.0,0.0,0.0,0.0,1403.0,1503.0
2.010,1.005,96.985,0.0,0.0,0.0,0.0,0.0,1636.0,1936.0
2.513,0.503,96.734,0.251,0.0,0.0,0.0,20480.0,349.0,527.0
2.010,1.005,96.734,0.0,0.0,0.251,0.0,0.0,1608.0,1962.0
2.764,0.503,96.734,0.0,0.0,0.0,0.0,24576.0,1437.0,1727.0
2.771,0.504,96.725,0.0,0.0,0.0,0.0,0.0,1542.0,1912.0
1.519,1.013,97.468,0.0,0.0,0.0,0.0,0.0,349.0,523.0
2.519,0.504,96.977,0.0,0.0,0.0,0.0,32768.0,1404.0,1533.0
3.008,0.501,96.491,0.0,0.0,0.0,0.0,0.0,1786.0,2083.0
2.771,0.252,96.977,0.0,0.0,0.0,0.0,8192.0,349.0,539.0
1.272,0.509,98.219,0.0,0.0,0.0,0.0,0.0,1608.0,1896.0
3.242,0.748,96.010,0.0,0.0,0.0,0.0,0.0,1623.0,1811.0
1.781,0.0,98.219,0.0,0.0,0.0,0.0,0.0,349.0,527.0
2.500,0.750,96.250,0.500,0.0,0.0,0.0,24576.0,1674.0,1962.0
2.278,0.253,97.468,0.0,0.0,0.0,0.0,0.0,1523.0,1790.0
2.020,0.505,97.475,0.0,0.0,0.0,0.0,0.0,307.0,535.0
3.980,0.249,95.771,0.0,0.0,0.0,0.0,0.0,1566.0,1760.0
1.781,0.0,98.219,0.0,0.0,0.0,0.0,0.0,1686.0,2022.0
1.523,0.761,97.208,0.508,0.0,0.0,0.0,20480.0,1483.0,1769.0
3.491,0.499,96.010,0.0,0.0,0.0,0.0,0.0,349.0,531.0
2.273,0.253,97.222,0.0,0.0,0.253,0.0,0.0,1400.0,1517.0
2.764,0.503,96.734,0.0,0.0,0.0,0.0,0.0,1674.0,1940.0
2.519,0.252,97.229,0.0,0.0,0.0,0.0,0.0,349.0,589.0
2.025,0.506,96.456,1.013,0.0,0.0,0.0,20480.0,1437.0,1727.0
2.519,0.252,97.229,0.0,0.0,0.0,0.0,0.0,349.0,539.0
2.519,0.252,97.229,0.0,0.0,0.0,0.0,0.0,1682.0,2002.0
3.008,0.501,96.491,0.0,0.0,0.0,0.0,0.0,1499.0,1711.0
2.519,0.504,96.977,0.0,0.0,0.0,0.0,0.0,349.0,535.0
2.519,0.504,96.977,0.0,0.0,0.0,0.0,0.0,1711.0,1955.0
2.513,1.005,96.231,0.251,0.0,0.0,0.0,20480.0,1487.0,1663.0
1.272,0.509,98.219,0.0,0.0,0.0,0.0,0.0,349.0,552.0
1.763,0.756,97.481,0.0,0.0,0.0,0.0,0.0,1727.0,1872.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,0.0,1334.0,1517.0
2.261,0.503,97.236,0.0,0.0,0.0,0.0,0.0,349.0,501.0
1.266,0.759,97.722,0.253,0.0,0.0,0.0,45056.0,1602.0,1820.0
2.513,0.251,97.236,0.0,0.0,0.0,0.0,0.0,1445.0,1663.0
2.500,0.500,97.0,0.0,0.0,0.0,0.0,0.0,349.0,523.0
2.020,0.505,97.475,0.0,0.0,0.0,0.0,0.0,1648.0,1840.0
2.025,0.506,97.468,0.0,0.0,0.0,0.0,0.0,1487.0,1785.0
2.267,0.252,96.725,0.756,0.0,0.0,0.0,81920.0,349.0,535.0
2.261,0.251,97.487,0.0,0.0,0.0,0.0,0.0,1657.0,1779.0
2.261,0.503,97.236,0.0,0.0,0.0,0.0,0.0,1782.0,2024.0
1.768,0.505,97.727,0.0,0.0,0.0,0.0,0.0,349.0,523.0
2.750,0.500,96.750,0.0,0.0,0.0,0.0,0.0,1417.0,1839.0
1.768,0.505,97.475,0.253,0.0,0.0,0.0,24576.0,1752.0,1880.0
2.506,0.501,96.992,0.0,0.0,0.0,0.0,0.0,307.0,535.0
1.272,0.0,98.728,0.0,0.0,0.0,131072.0,0.0,1449.0,1679.0
1.768,0.505,97.727,0.0,0.0,0.0,0.0,0.0,1723.0,1968.0
1.519,0.506,97.975,0.0,0.0,0.0,0.0,0.0,403.0,580.0
2.015,0.504,97.481,0.0,0.0,0.0,0.0,0.0,1507.0,1743.0
1.515,0.505,96.970,1.010,0.0,0.0,0.0,20480.0,1620.0,2030.0
1.763,0.504,97.733,0.0,0.0,0.0,0.0,0.0,349.0,535.0
2.015,0.756,97.229,0.0,0.0,0.0,0.0,0.0,1413.0,1631.0
3.0,0.250,96.750,0.0,0.0,0.0,0.0,0.0,1538.0,1872.0
1.515,0.758,97.727,0.0,0.0,0.0,0.0,0.0,349.0,519.0
2.278,0.506,96.962,0.253,0.0,0.0,0.0,20480.0,1534.0,1856.0
3.474,0.496,96.030,0.0,0.0,0.0,0.0,0.0,1536.0,1665.0
2.506,0.501,96.992,0.0,0.0,0.0,0.0,0.0,349.0,506.0
1.269,0.508,98.223,0.0,0.0,0.0,0.0,0.0,1632.0,1894.0
1.519,0.506,97.975,0.0,0.0,0.0,0.0,0.0,1421.0,1597.0
1.266,0.759,97.975,0.0,0.0,0.0,0.0,0.0,349.0,523.0
1.763,1.008,96.725,0.504,0.0,0.0,0.0,20480.0,1587.0,1794.0
1.768,0.505,97.727,0.0,0.0,0.0,0.0,0.0,1387.0,1535.0
2.500,0.500,97.0,0.0,0.0,0.0,0.0,0.0,349.0,489.0
1.269,0.508,98.223,0.0,0.0,0.0,0.0,0.0,1678.0,1982.0
1.768,0.253,97.980,0.0,0.0,0.0,0.0,0.0,1505.0,1597.0
2.015,0.504,96.725,0.756,0.0,0.0,0.0,20480.0,349.0,552.0
1.515,0.758,97.727,0.0,0.0,0.0,0.0,0.0,1674.0,1999.0
2.015,1.008,96.977,0.0,0.0,0.0,0.0,0.0,1475.0,1671.0
2.015,0.252,97.733,0.0,0.0,0.0,0.0,36864.0,1712.0,1946.0
1.759,0.754,97.487,0.0,0.0,0.0,0.0,0.0,349.0,519.0
2.261,0.503,97.236,0.0,0.0,0.0,0.0,0.0,1437.0,1968.0
1.754,0.752,96.491,1.003,0.0,0.0,0.0,24576.0,1670.0,1787.0
1.511,0.756,97.733,0.0,0.0,0.0,0.0,0.0,349.0,519.0
2.513,0.251,97.236,0.0,0.0,0.0,0.0,24576.0,1487.0,1663.0
1.772,0.253,97.975,0.0,0.0,0.0,0.0,0.0,349.0,552.0
1.269,0.254,98.477,0.0,0.0,0.0,0.0,0.0,1591.0,1786.0
2.757,0.501,96.491,0.251,0.0,0.0,0.0,32768.0,1428.0,1599.0
2.500,0.750,96.750,0.0,0.0,0.0,0.0,0.0,361.0,609.0
1.015,0.508,98.477,0.0,0.0,0.0,0.0,0.0,1604.0,1847.0
1.763,0.504,97.733,0.0,0.0,0.0,0.0,0.0,1457.0,1551.0
2.015,0.252,97.733,0.0,0.0,0.0,0.0,0.0,349.0,522.0
1.263,0.758,97.980,0.0,0.0,0.0,0.0,0.0,1600.0,1827.0
2.506,0.501,96.742,0.251,0.0,0.0,0.0,20480.0,1487.0,1729.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,349.0,523.0
2.506,0.501,96.992,0.0,0.0,0.0,0.0,0.0,1661.0,1835.0
1.519,0.253,98.228,0.0,0.0,0.0,0.0,0.0,1425.0,1613.0
2.005,0.752,97.243,0.0,0.0,0.0,0.0,0.0,349.0,556.0
1.515,0.758,96.717,1.010,0.0,0.0,0.0,20480.0,1798.0,2093.0
2.010,0.754,97.236,0.0,0.0,0.0,0.0,0.0,1499.0,1711.0
2.261,0.0,97.739,0.0,0.0,0.0,0.0,0.0,349.0,564.0
2.267,0.252,97.481,0.0,0.0,0.0,0.0,0.0,1616.0,1973.0
2.015,0.252,97.733,0.0,0.0,0.0,0.0,0.0,1351.0,1581.0
1.768,0.505,96.970,0.758,0.0,0.0,0.0,20480.0,349.0,548.0
2.273,0.0,97.727,0.0,0.0,0.0,0.0,0.0,1495.0,1833.0
2.513,0.251,97.236,0.0,0.0,0.0,0.0,0.0,1670.0,1721.0
2.500,0.500,97.0,0.0,0.0,0.0,0.0,0.0,349.0,519.0
2.020,0.0,97.980,0.0,0.0,0.0,0.0,0.0,1551.0,1842.0
1.763,0.504,97.733,0.0,0.0,0.0,0.0,0.0,1654.0,1713.0
2.010,0.503,96.985,0.503,0.0,0.0,0.0,28672.0,349.0,515.0
1.763,0.504,97.733,0.0,0.0,0.0,0.0,0.0,1495.0,1994.0
2.261,0.503,97.236,0.0,0.0,0.0,0.0,0.0,1752.0,1851.0
2.015,0.504,97.481,0.0,0.0,0.0,0.0,0.0,349.0,535.0
2.261,0.251,97.487,0.0,0.0,0.0,0.0,0.0,1413.0,1631.0
2.015,0.504,96.725,0.756,0.0,0.0,0.0,49152.0,349.0,544.0
2.015,0.504,97.481,0.0,0.0,0.0,0.0,0.0,1762.0,1321.0
11.450,6.870,81.425,0.0,0.0,0.254,0.0,0.0,5755.0,5005.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,0.0,120.0,216.0
1.768,0.758,97.475,0.0,0.0,0.0,0.0,8192.0,748.0,438.0
