"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-8-2",,,,"User:","ubuntu"
"Cmdline:","dstat --output /home/ubuntu/output/sync_stats_2.csv -cdn",,,,"Date:","06 Dec 2016 05:38:28 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",
2.010,0.754,97.236,0.0,0.0,0.0,0.0,53248.0,5754.0,7365.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,5891.0,6666.0
1.763,0.252,97.985,0.0,0.0,0.0,0.0,0.0,5162.0,6186.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,964.0,1279.0
1.256,0.754,97.990,0.0,0.0,0.0,0.0,0.0,6053.0,6779.0
1.519,0.253,98.228,0.0,0.0,0.0,0.0,45056.0,5184.0,6039.0
1.759,0.503,97.739,0.0,0.0,0.0,0.0,0.0,6250.0,7851.0
1.256,0.503,98.241,0.0,0.0,0.0,0.0,0.0,856.0,741.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,5105.0,6405.0
0.761,0.508,98.731,0.0,0.0,0.0,0.0,0.0,6068.0,7798.0
1.768,0.253,97.980,0.0,0.0,0.0,0.0,40960.0,1054.0,2226.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,0.0,5825.0,8425.0
2.005,0.501,97.494,0.0,0.0,0.0,0.0,139264.0,5221.0,6991.0
1.005,0.754,98.241,0.0,0.0,0.0,0.0,0.0,856.0,762.0
1.759,0.503,97.739,0.0,0.0,0.0,0.0,0.0,5986.0,6696.0
1.763,0.756,97.481,0.0,0.0,0.0,131072.0,57344.0,5362.0,6945.0
2.506,0.752,96.491,0.0,0.0,0.251,0.0,0.0,5862.0,6755.0
2.010,0.251,97.739,0.0,0.0,0.0,0.0,0.0,856.0,1127.0
2.015,0.504,97.481,0.0,0.0,0.0,131072.0,0.0,6151.0,7498.0
2.513,0.251,97.236,0.0,0.0,0.0,0.0,0.0,5226.0,6284.0
2.750,1.0,96.0,0.250,0.0,0.0,0.0,45056.0,5780.0,6982.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,0.0,964.0,1172.0
1.276,0.255,98.469,0.0,0.0,0.0,0.0,139264.0,5754.0,6892.0
1.523,0.508,97.970,0.0,0.0,0.0,0.0,0.0,5658.0,6536.0
2.005,1.003,96.992,0.0,0.0,0.0,0.0,0.0,1162.0,1382.0
2.025,0.506,97.215,0.0,0.0,0.253,0.0,53248.0,6274.0,8810.0
2.0,0.750,97.250,0.0,0.0,0.0,0.0,0.0,5316.0,7979.0
1.013,0.759,98.228,0.0,0.0,0.0,0.0,0.0,964.0,1291.0
1.511,0.756,97.733,0.0,0.0,0.0,0.0,0.0,6046.0,6893.0
1.511,1.008,97.481,0.0,0.0,0.0,0.0,0.0,5398.0,6471.0
1.772,0.506,97.722,0.0,0.0,0.0,0.0,45056.0,964.0,1271.0
2.757,0.251,96.992,0.0,0.0,0.0,0.0,0.0,5998.0,7144.0
1.515,0.505,97.980,0.0,0.0,0.0,0.0,135168.0,5291.0,6349.0
2.010,0.503,97.487,0.0,0.0,0.0,0.0,0.0,5884.0,7483.0
1.259,0.252,98.237,0.0,0.0,0.252,0.0,0.0,856.0,754.0
2.513,0.503,94.975,2.010,0.0,0.0,0.0,53248.0,5023.0,6185.0
1.263,0.505,98.232,0.0,0.0,0.0,0.0,0.0,5854.0,7071.0
3.704,0.494,95.802,0.0,0.0,0.0,0.0,131072.0,3832.0,2550.0
1.768,0.253,97.980,0.0,0.0,0.0,0.0,0.0,2918.0,5513.0
1.995,0.748,97.007,0.0,0.0,0.249,0.0,0.0,6808.0,9473.0
1.523,0.508,97.970,0.0,0.0,0.0,0.0,53248.0,5526.0,7132.0
1.010,0.253,98.737,0.0,0.0,0.0,0.0,0.0,856.0,2044.0
1.511,0.504,97.985,0.0,0.0,0.0,0.0,131072.0,6357.0,7292.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,0.0,5447.0,6357.0
1.995,0.499,97.506,0.0,0.0,0.0,0.0,0.0,856.0,436.0
1.263,1.010,97.475,0.253,0.0,0.0,0.0,53248.0,5933.0,7772.0
1.013,0.253,98.734,0.0,0.0,0.0,0.0,0.0,4799.0,6009.0
1.259,0.756,97.985,0.0,0.0,0.0,0.0,0.0,5951.0,6802.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,964.0,1266.0
1.018,0.0,98.982,0.0,0.0,0.0,0.0,0.0,5836.0,6870.0
2.256,0.501,96.992,0.251,0.0,0.0,0.0,45056.0,5286.0,6055.0
1.015,0.254,98.731,0.0,0.0,0.0,0.0,0.0,5834.0,7517.0
1.504,0.501,97.995,0.0,0.0,0.0,0.0,135168.0,856.0,750.0
2.005,0.501,97.494,0.0,0.0,0.0,0.0,0.0,5878.0,6684.0
1.511,0.252,98.237,0.0,0.0,0.0,0.0,0.0,5271.0,7083.0
2.500,0.750,96.500,0.250,0.0,0.0,0.0,53248.0,6485.0,8804.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,0.0,856.0,2123.0
1.515,0.253,98.232,0.0,0.0,0.0,0.0,131072.0,5911.0,7360.0
1.263,0.505,98.232,0.0,0.0,0.0,0.0,0.0,6530.0,7119.0
2.0,0.500,97.500,0.0,0.0,0.0,0.0,0.0,5225.0,6658.0
1.768,0.253,97.222,0.758,0.0,0.0,0.0,53248.0,6329.0,7600.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,0.0,6249.0,7228.0
0.506,0.506,98.734,0.0,0.0,0.253,0.0,0.0,856.0,741.0
1.763,0.0,98.237,0.0,0.0,0.0,0.0,0.0,5784.0,7251.0
1.750,1.0,97.250,0.0,0.0,0.0,0.0,0.0,5824.0,6538.0
2.267,0.0,96.474,1.259,0.0,0.0,0.0,45056.0,5791.0,7243.0
1.759,0.251,97.990,0.0,0.0,0.0,0.0,0.0,5250.0,6762.0
1.515,0.253,98.232,0.0,0.0,0.0,0.0,135168.0,6026.0,6834.0
2.0,0.250,97.750,0.0,0.0,0.0,0.0,0.0,856.0,638.0
1.763,0.252,97.985,0.0,0.0,0.0,0.0,0.0,6036.0,7719.0
2.267,0.504,96.474,0.756,0.0,0.0,0.0,53248.0,6216.0,8598.0
1.259,0.504,98.237,0.0,0.0,0.0,0.0,0.0,5199.0,7631.0
1.511,0.252,97.985,0.0,0.0,0.252,0.0,131072.0,6274.0,7585.0
1.754,0.251,97.995,0.0,0.0,0.0,0.0,0.0,814.0,774.0
1.759,0.503,97.739,0.0,0.0,0.0,0.0,0.0,6178.0,7074.0
2.261,0.251,96.231,1.256,0.0,0.0,0.0,53248.0,6542.0,7873.0
1.263,0.505,98.232,0.0,0.0,0.0,0.0,0.0,5704.0,6620.0
1.763,0.252,97.985,0.0,0.0,0.0,0.0,0.0,6026.0,7100.0
1.500,0.750,97.750,0.0,0.0,0.0,0.0,0.0,964.0,1083.0
2.261,0.251,97.487,0.0,0.0,0.0,0.0,0.0,6674.0,4271.0
13.184,8.706,76.119,1.990,0.0,0.0,385024.0,49152.0,8075.0,7489.0
1.515,0.253,98.232,0.0,0.0,0.0,0.0,0.0,216.0,671.0
1.269,0.254,98.477,0.0,0.0,0.0,0.0,139264.0,108.0,66.0
1.763,0.504,97.733,0.0,0.0,0.0,0.0,0.0,374.0,366.0
