"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-8-5",,,,"User:","ubuntu"
"Cmdline:","dstat --output /home/ubuntu/output/sync_stats_5.csv -cdn",,,,"Date:","06 Dec 2016 05:38:28 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,5335.0,7773.0
0.505,0.505,98.737,0.253,0.0,0.0,0.0,24576.0,856.0,728.0
1.256,0.503,98.241,0.0,0.0,0.0,0.0,0.0,5841.0,7224.0
1.247,0.998,97.756,0.0,0.0,0.0,0.0,0.0,4849.0,5893.0
1.489,0.993,97.270,0.0,0.0,0.248,0.0,0.0,6491.0,7446.0
1.250,0.500,98.250,0.0,0.0,0.0,0.0,0.0,964.0,1266.0
0.756,0.504,98.741,0.0,0.0,0.0,0.0,0.0,6256.0,7136.0
1.500,0.250,98.0,0.250,0.0,0.0,0.0,24576.0,5620.0,6880.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,6370.0,7238.0
0.253,0.505,99.242,0.0,0.0,0.0,0.0,0.0,856.0,1069.0
0.758,0.505,98.737,0.0,0.0,0.0,0.0,0.0,6468.0,7367.0
0.754,0.503,98.744,0.0,0.0,0.0,0.0,16384.0,5146.0,8142.0
1.253,0.752,97.995,0.0,0.0,0.0,0.0,0.0,6456.0,7386.0
1.256,0.0,98.492,0.251,0.0,0.0,0.0,16384.0,856.0,774.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,6171.0,7538.0
1.005,0.754,98.241,0.0,0.0,0.0,0.0,0.0,6546.0,8748.0
1.253,0.752,97.995,0.0,0.0,0.0,0.0,20480.0,6612.0,7068.0
1.250,1.0,97.750,0.0,0.0,0.0,0.0,0.0,5798.0,7473.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,6356.0,7240.0
0.0,1.008,98.741,0.252,0.0,0.0,0.0,24576.0,856.0,605.0
1.253,0.752,97.995,0.0,0.0,0.0,0.0,0.0,6203.0,7421.0
1.256,0.503,98.241,0.0,0.0,0.0,0.0,0.0,6471.0,7217.0
1.256,0.503,98.241,0.0,0.0,0.0,0.0,0.0,5762.0,7100.0
0.251,1.256,98.492,0.0,0.0,0.0,0.0,0.0,5600.0,6991.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,6092.0,7154.0
1.010,0.0,98.737,0.253,0.0,0.0,0.0,16384.0,1054.0,956.0
1.247,0.748,97.756,0.0,0.0,0.249,0.0,0.0,5903.0,9008.0
1.247,0.998,97.756,0.0,0.0,0.0,0.0,0.0,6018.0,7060.0
0.754,0.754,98.492,0.0,0.0,0.0,0.0,0.0,5253.0,6355.0
1.256,0.503,98.241,0.0,0.0,0.0,0.0,0.0,6390.0,7706.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,814.0,2123.0
1.005,0.754,97.990,0.251,0.0,0.0,0.0,16384.0,6269.0,7208.0
0.754,0.754,98.492,0.0,0.0,0.0,0.0,0.0,6406.0,7669.0
0.754,0.503,98.744,0.0,0.0,0.0,0.0,0.0,5485.0,6184.0
0.253,0.253,99.494,0.0,0.0,0.0,0.0,0.0,6402.0,7691.0
0.505,0.253,99.242,0.0,0.0,0.0,0.0,0.0,964.0,1275.0
1.253,0.752,97.995,0.0,0.0,0.0,0.0,4096.0,6438.0,4134.0
0.253,1.010,98.737,0.0,0.0,0.0,0.0,16384.0,1164.0,715.0
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,216.0,671.0
11.335,9.068,77.078,2.267,0.0,0.252,385024.0,0.0,7285.0,7019.0
