"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-8-1",,,,"User:","ubuntu"
"Cmdline:","dstat --output /home/ubuntu/output/sync_stats_1.csv -cdn",,,,"Date:","06 Dec 2016 05:38:27 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",
84.0,11.250,4.250,0.0,0.0,0.500,0.0,0.0,22205.0,9509.0
86.935,9.296,3.518,0.0,0.0,0.251,98304.0,0.0,30518.0,24375.0
86.466,8.521,5.013,0.0,0.0,0.0,0.0,532480.0,30522.0,25096.0
87.719,9.273,2.757,0.0,0.0,0.251,0.0,114688.0,30215.0,23404.0
87.469,8.271,3.759,0.0,0.0,0.501,0.0,0.0,29812.0,23781.0
85.427,10.553,3.769,0.0,0.0,0.251,0.0,0.0,29071.0,24066.0
87.719,7.769,4.261,0.0,0.0,0.251,0.0,0.0,4506.0,3862.0
87.940,8.040,3.769,0.0,0.0,0.251,0.0,0.0,29206.0,24995.0
83.791,10.973,4.489,0.0,0.0,0.748,0.0,65536.0,28287.0,24609.0
85.965,9.524,4.261,0.0,0.0,0.251,0.0,0.0,30978.0,25607.0
87.437,9.296,3.015,0.0,0.0,0.251,0.0,0.0,2290.0,3256.0
84.750,9.750,5.250,0.0,0.0,0.250,0.0,0.0,28753.0,24796.0
88.221,8.521,3.008,0.0,0.0,0.251,0.0,0.0,32069.0,23879.0
86.250,10.0,3.250,0.0,0.0,0.500,0.0,57344.0,28648.0,23044.0
84.500,10.500,4.750,0.0,0.0,0.250,0.0,0.0,28203.0,24348.0
86.683,9.548,3.518,0.0,0.0,0.251,0.0,0.0,11061.0,7415.0
87.531,9.476,2.743,0.0,0.0,0.249,0.0,0.0,30736.0,25534.0
82.957,11.028,5.263,0.0,0.0,0.752,0.0,0.0,32778.0,26981.0
88.665,8.564,2.771,0.0,0.0,0.0,0.0,57344.0,30831.0,25811.0
85.608,9.926,3.970,0.0,0.0,0.496,0.0,0.0,5130.0,4276.0
85.714,8.271,5.764,0.0,0.0,0.251,0.0,0.0,29820.0,25413.0
85.750,10.500,3.500,0.0,0.0,0.250,0.0,0.0,33242.0,68996.0
84.211,10.777,4.762,0.0,0.0,0.251,0.0,0.0,29097.0,24418.0
87.186,9.548,2.764,0.251,0.0,0.251,0.0,73728.0,28172.0,23513.0
86.935,8.543,4.020,0.0,0.0,0.503,0.0,0.0,4374.0,3646.0
85.786,9.227,4.738,0.0,0.0,0.249,0.0,0.0,28064.0,24663.0
86.683,9.548,3.518,0.0,0.0,0.251,0.0,0.0,27424.0,22795.0
87.250,10.0,2.250,0.0,0.0,0.500,0.0,0.0,33174.0,27187.0
84.962,9.774,4.762,0.0,0.0,0.501,0.0,57344.0,4440.0,3856.0
87.186,9.548,3.266,0.0,0.0,0.0,0.0,0.0,28482.0,23679.0
85.464,9.023,5.263,0.0,0.0,0.251,0.0,0.0,34866.0,25414.0
85.714,9.774,3.759,0.0,0.0,0.752,0.0,0.0,28924.0,22612.0
88.0,8.750,2.750,0.0,0.0,0.500,0.0,77824.0,30068.0,24699.0
86.783,8.728,4.489,0.0,0.0,0.0,0.0,77824.0,31009.0,24667.0
85.714,10.526,3.509,0.0,0.0,0.251,0.0,0.0,4608.0,3916.0
87.750,8.750,3.250,0.0,0.0,0.250,0.0,0.0,27660.0,23507.0
85.714,9.023,5.013,0.0,0.0,0.251,0.0,0.0,30433.0,23908.0
87.186,8.291,4.271,0.0,0.0,0.251,0.0,405504.0,26783.0,21218.0
87.531,8.728,3.491,0.0,0.0,0.249,0.0,110592.0,2962.0,3710.0
88.471,6.767,4.511,0.0,0.0,0.251,0.0,0.0,29859.0,24900.0
85.287,11.222,3.242,0.0,0.0,0.249,0.0,0.0,27079.0,21910.0
86.466,8.020,5.263,0.0,0.0,0.251,0.0,0.0,28314.0,24430.0
87.469,8.271,4.010,0.0,0.0,0.251,0.0,0.0,7919.0,7367.0
88.500,8.750,2.750,0.0,0.0,0.0,0.0,61440.0,30651.0,25803.0
84.539,10.224,4.489,0.0,0.0,0.748,0.0,0.0,26527.0,20674.0
86.683,8.291,4.271,0.0,0.0,0.754,0.0,0.0,9748.0,4698.0
89.500,7.750,2.750,0.0,0.0,0.0,0.0,0.0,30898.0,25666.0
87.750,9.750,2.250,0.0,0.0,0.250,0.0,0.0,28545.0,21602.0
85.500,9.0,5.250,0.0,0.0,0.250,0.0,65536.0,30838.0,24499.0
89.500,7.0,3.0,0.0,0.0,0.500,0.0,0.0,3954.0,3520.0
89.0,7.750,3.0,0.0,0.0,0.250,0.0,0.0,26232.0,21297.0
87.750,9.500,2.250,0.0,0.0,0.500,131072.0,0.0,30122.0,25061.0
86.466,8.772,4.762,0.0,0.0,0.0,0.0,385024.0,2386.0,3376.0
88.722,8.271,3.008,0.0,0.0,0.0,65536.0,90112.0,28661.0,23580.0
87.970,8.772,2.757,0.0,0.0,0.501,65536.0,0.0,28987.0,21980.0
85.786,9.476,4.239,0.0,0.0,0.499,0.0,0.0,2356.0,3432.0
87.469,9.273,3.258,0.0,0.0,0.0,0.0,0.0,27871.0,24089.0
86.466,7.268,6.015,0.0,0.0,0.251,0.0,0.0,31474.0,23518.0
89.0,7.0,3.750,0.0,0.0,0.250,0.0,61440.0,27597.0,20484.0
87.250,9.500,3.250,0.0,0.0,0.0,0.0,0.0,2548.0,3456.0
89.724,6.767,3.509,0.0,0.0,0.0,0.0,0.0,37046.0,27443.0
84.461,10.526,4.511,0.0,0.0,0.501,0.0,0.0,29202.0,21475.0
87.750,8.250,3.750,0.0,0.0,0.250,0.0,0.0,4104.0,3520.0
89.223,7.268,3.258,0.0,0.0,0.251,0.0,53248.0,30006.0,24536.0
87.469,9.273,2.757,0.0,0.0,0.501,0.0,0.0,27687.0,21474.0
84.712,9.774,5.263,0.0,0.0,0.251,0.0,0.0,3326.0,5081.0
91.250,5.500,3.0,0.0,0.0,0.250,0.0,0.0,30471.0,26034.0
84.461,11.278,4.010,0.0,0.0,0.251,0.0,348160.0,26651.0,21395.0
89.0,7.750,3.0,0.0,0.0,0.250,0.0,90112.0,2290.0,3256.0
85.714,10.777,2.757,0.0,0.0,0.752,0.0,0.0,30601.0,24960.0
88.250,6.750,4.750,0.0,0.0,0.250,0.0,0.0,29507.0,25655.0
85.250,8.750,5.500,0.0,0.0,0.500,0.0,0.0,26334.0,21277.0
87.218,8.772,4.010,0.0,0.0,0.0,0.0,0.0,6634.0,4400.0
87.750,8.250,3.500,0.0,0.0,0.500,0.0,65536.0,30274.0,24038.0
86.717,9.023,4.010,0.0,0.0,0.251,0.0,0.0,26020.0,20687.0
85.930,9.799,3.769,0.0,0.0,0.503,0.0,0.0,36327.0,27176.0
86.216,9.524,4.010,0.0,0.0,0.251,0.0,0.0,4120.0,3520.0
87.781,6.234,5.985,0.0,0.0,0.0,0.0,0.0,30807.0,24444.0
87.374,9.091,3.283,0.0,0.0,0.253,0.0,61440.0,28953.0,22840.0
85.714,9.774,4.010,0.0,0.0,0.501,0.0,0.0,3954.0,3520.0
88.750,8.250,2.750,0.0,0.0,0.250,0.0,0.0,28302.0,25014.0
84.500,9.500,5.250,0.0,0.0,0.750,1224704.0,0.0,27703.0,20309.0
87.940,8.794,3.015,0.0,0.0,0.251,0.0,0.0,27286.0,22446.0
85.287,10.224,3.990,0.0,0.0,0.499,0.0,65536.0,2290.0,3190.0
88.722,8.271,3.008,0.0,0.0,0.0,0.0,0.0,30253.0,25154.0
83.500,10.750,5.250,0.0,0.0,0.500,0.0,0.0,27123.0,21905.0
88.471,7.519,3.759,0.0,0.0,0.251,0.0,0.0,3622.0,6082.0
86.683,9.548,3.518,0.0,0.0,0.251,0.0,364544.0,32264.0,25369.0
89.055,6.716,3.731,0.0,0.0,0.498,0.0,90112.0,29574.0,23664.0
86.683,9.548,3.769,0.0,0.0,0.0,0.0,0.0,26226.0,21433.0
85.250,11.0,3.500,0.0,0.0,0.250,0.0,0.0,35170.0,24279.0
88.722,8.271,2.757,0.0,0.0,0.251,0.0,0.0,3954.0,3454.0
86.466,8.772,4.511,0.0,0.0,0.251,0.0,0.0,30689.0,25655.0
86.500,9.750,3.500,0.0,0.0,0.250,0.0,0.0,28435.0,20930.0
85.714,11.028,2.757,0.0,0.0,0.501,0.0,65536.0,31139.0,26360.0
87.032,7.980,4.738,0.0,0.0,0.249,0.0,0.0,28017.0,24994.0
86.967,9.524,3.258,0.0,0.0,0.251,0.0,0.0,4590.0,3712.0
86.500,9.0,4.0,0.0,0.0,0.500,0.0,348160.0,29614.0,25385.0
89.223,7.268,3.509,0.0,0.0,0.0,0.0,0.0,30511.0,28462.0
85.213,10.276,4.261,0.0,0.0,0.251,0.0,77824.0,28534.0,21753.0
85.213,9.774,4.762,0.0,0.0,0.251,0.0,0.0,28122.0,24562.0
88.693,8.543,2.764,0.0,0.0,0.0,0.0,0.0,28234.0,23282.0
85.0,9.500,5.0,0.0,0.0,0.500,0.0,0.0,6312.0,4020.0
87.437,8.794,3.518,0.0,0.0,0.251,0.0,0.0,29582.0,24489.0
86.967,8.020,4.511,0.0,0.0,0.501,0.0,61440.0,28260.0,24603.0
84.211,10.025,5.514,0.0,0.0,0.251,0.0,0.0,33717.0,21259.0
86.683,9.548,3.518,0.0,0.0,0.251,0.0,0.0,31448.0,26985.0
86.284,8.978,4.489,0.0,0.0,0.249,0.0,0.0,4494.0,4704.0
85.714,10.025,3.759,0.0,0.0,0.501,0.0,0.0,30202.0,24725.0
88.191,9.045,2.513,0.0,0.0,0.251,0.0,65536.0,29544.0,24915.0
85.536,9.227,4.738,0.0,0.0,0.499,0.0,0.0,26912.0,22154.0
87.688,8.794,3.518,0.0,0.0,0.0,0.0,0.0,31062.0,26319.0
84.750,10.250,4.750,0.0,0.0,0.250,0.0,352256.0,28994.0,25541.0
87.218,9.023,3.258,0.0,0.0,0.501,0.0,0.0,2522.0,3322.0
89.250,8.0,2.500,0.0,0.0,0.250,0.0,90112.0,31023.0,25385.0
88.945,4.774,6.030,0.0,0.0,0.251,0.0,0.0,17334.0,25905.0
91.0,4.0,4.750,0.250,0.0,0.0,376832.0,0.0,6337.0,9483.0
92.982,0.501,6.516,0.0,0.0,0.0,0.0,0.0,16806.0,13052.0
94.236,0.251,5.514,0.0,0.0,0.0,0.0,0.0,10035.0,9105.0
90.226,0.752,9.023,0.0,0.0,0.0,24576.0,81920.0,4306.0,4130.0
