"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","vm-8-4",,,,"User:","ubuntu"
"Cmdline:","dstat --output /home/ubuntu/output/sync_stats_4.csv -cdn",,,,"Date:","06 Dec 2016 05:38:28 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",
1.010,0.253,98.232,0.253,0.0,0.253,0.0,16384.0,6400.0,6999.0
1.746,0.499,97.756,0.0,0.0,0.0,0.0,0.0,1162.0,1729.0
0.758,0.505,98.737,0.0,0.0,0.0,0.0,0.0,6146.0,8609.0
1.256,0.754,97.990,0.0,0.0,0.0,65536.0,0.0,5868.0,7007.0
2.736,0.498,96.766,0.0,0.0,0.0,65536.0,0.0,5707.0,8651.0
0.759,0.253,98.987,0.0,0.0,0.0,0.0,0.0,6208.0,7343.0
1.250,0.750,97.750,0.250,0.0,0.0,0.0,16384.0,856.0,736.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,6675.0,7888.0
1.759,0.251,97.990,0.0,0.0,0.0,0.0,0.0,5910.0,7056.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,12288.0,6100.0,7227.0
1.013,0.253,98.734,0.0,0.0,0.0,0.0,0.0,5546.0,7392.0
1.511,0.0,98.489,0.0,0.0,0.0,0.0,0.0,856.0,770.0
1.005,0.503,97.990,0.503,0.0,0.0,0.0,32768.0,6175.0,7057.0
1.010,0.758,98.232,0.0,0.0,0.0,0.0,0.0,6364.0,7749.0
1.500,0.500,97.750,0.0,0.0,0.250,0.0,24576.0,5505.0,6579.0
1.263,0.253,98.485,0.0,0.0,0.0,0.0,0.0,5653.0,6786.0
0.758,0.505,98.737,0.0,0.0,0.0,0.0,0.0,1120.0,1448.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,6315.0,8446.0
1.266,0.0,98.481,0.253,0.0,0.0,0.0,28672.0,5959.0,6732.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,5840.0,8697.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,0.0,6315.0,7295.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,922.0,750.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,6484.0,7605.0
0.759,0.253,98.987,0.0,0.0,0.0,0.0,0.0,5162.0,6758.0
1.005,0.503,98.241,0.251,0.0,0.0,0.0,16384.0,5897.0,7061.0
1.508,0.251,98.241,0.0,0.0,0.0,0.0,0.0,964.0,1291.0
1.496,0.998,97.506,0.0,0.0,0.0,0.0,0.0,6051.0,7189.0
0.758,0.253,98.990,0.0,0.0,0.0,0.0,0.0,5273.0,6509.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,6258.0,7559.0
1.256,0.251,98.241,0.0,0.0,0.251,0.0,0.0,5654.0,6798.0
0.756,0.504,98.489,0.252,0.0,0.0,0.0,16384.0,814.0,633.0
1.015,0.254,98.731,0.0,0.0,0.0,0.0,0.0,6349.0,7652.0
0.756,0.504,98.741,0.0,0.0,0.0,0.0,0.0,5060.0,8007.0
1.010,0.253,98.737,0.0,0.0,0.0,0.0,0.0,6010.0,7028.0
0.253,0.506,99.241,0.0,0.0,0.0,0.0,28672.0,1162.0,2947.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,6389.0,7231.0
0.759,0.506,98.481,0.253,0.0,0.0,0.0,16384.0,5939.0,6726.0
1.750,0.500,97.750,0.0,0.0,0.0,0.0,0.0,5755.0,7784.0
0.506,0.506,98.987,0.0,0.0,0.0,0.0,0.0,5142.0,6217.0
1.256,0.503,98.241,0.0,0.0,0.0,0.0,0.0,5769.0,6005.0
0.756,0.252,98.992,0.0,0.0,0.0,0.0,0.0,964.0,2153.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,5986.0,6900.0
1.010,0.0,98.485,0.505,0.0,0.0,0.0,16384.0,5376.0,6143.0
0.756,0.504,98.741,0.0,0.0,0.0,0.0,0.0,6016.0,7684.0
0.756,0.252,98.741,0.0,0.0,0.252,0.0,20480.0,922.0,754.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,6002.0,6980.0
0.758,0.505,98.737,0.0,0.0,0.0,0.0,0.0,5703.0,7127.0
0.506,0.253,99.241,0.0,0.0,0.0,0.0,0.0,856.0,2020.0
1.759,0.251,97.739,0.251,0.0,0.0,0.0,20480.0,6055.0,7352.0
0.508,0.508,98.985,0.0,0.0,0.0,0.0,8192.0,5180.0,8252.0
0.759,0.506,98.734,0.0,0.0,0.0,0.0,0.0,5732.0,6690.0
0.756,0.252,98.992,0.0,0.0,0.0,0.0,0.0,856.0,766.0
1.010,0.253,98.737,0.0,0.0,0.0,0.0,0.0,5287.0,5920.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,6153.0,7531.0
1.253,0.501,97.995,0.251,0.0,0.0,0.0,24576.0,856.0,1367.0
1.008,0.504,98.489,0.0,0.0,0.0,65536.0,0.0,6153.0,7311.0
0.759,0.253,98.987,0.0,0.0,0.0,131072.0,0.0,5022.0,6516.0
1.504,0.752,97.744,0.0,0.0,0.0,0.0,0.0,5287.0,5841.0
1.247,0.998,97.756,0.0,0.0,0.0,65536.0,0.0,1731.0,2335.0
1.515,0.0,98.485,0.0,0.0,0.0,0.0,0.0,5170.0,6074.0
1.005,0.503,97.487,0.754,0.0,0.251,0.0,16384.0,5791.0,6972.0
1.010,0.505,98.485,0.0,0.0,0.0,0.0,0.0,1162.0,1390.0
1.259,0.252,98.489,0.0,0.0,0.0,0.0,0.0,5601.0,8388.0
1.754,0.251,97.995,0.0,0.0,0.0,0.0,0.0,5950.0,6882.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,1162.0,2988.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,6092.0,7393.0
1.005,0.503,98.241,0.251,0.0,0.0,0.0,16384.0,5233.0,6248.0
0.508,0.508,98.985,0.0,0.0,0.0,0.0,0.0,964.0,1299.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,5963.0,6760.0
0.759,0.253,98.987,0.0,0.0,0.0,0.0,12288.0,5307.0,6390.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,6290.0,7700.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,856.0,728.0
1.010,0.253,98.485,0.253,0.0,0.0,0.0,16384.0,5266.0,5740.0
1.500,0.750,97.750,0.0,0.0,0.0,0.0,0.0,6039.0,8370.0
0.253,0.506,99.241,0.0,0.0,0.0,0.0,20480.0,856.0,758.0
0.754,0.754,98.492,0.0,0.0,0.0,0.0,0.0,5534.0,7004.0
1.010,0.253,98.737,0.0,0.0,0.0,0.0,0.0,5489.0,7448.0
0.254,0.254,99.492,0.0,0.0,0.0,0.0,0.0,5815.0,8003.0
1.256,0.251,98.241,0.251,0.0,0.0,0.0,20480.0,856.0,758.0
2.005,0.251,97.744,0.0,0.0,0.0,0.0,0.0,6809.0,9372.0
1.005,0.251,98.492,0.0,0.0,0.251,0.0,0.0,5307.0,6597.0
1.253,0.501,98.246,0.0,0.0,0.0,0.0,0.0,856.0,659.0
2.250,0.0,97.750,0.0,0.0,0.0,0.0,0.0,6498.0,7725.0
1.746,0.499,97.756,0.0,0.0,0.0,0.0,0.0,5349.0,6434.0
0.505,0.505,98.485,0.505,0.0,0.0,0.0,20480.0,5572.0,6430.0
1.500,0.500,98.0,0.0,0.0,0.0,0.0,0.0,964.0,1271.0
1.003,0.501,98.496,0.0,0.0,0.0,0.0,0.0,4800.0,6218.0
0.759,0.253,98.987,0.0,0.0,0.0,0.0,0.0,5998.0,6960.0
1.008,0.252,98.741,0.0,0.0,0.0,0.0,0.0,964.0,1275.0
1.500,0.500,97.750,0.250,0.0,0.0,0.0,16384.0,6266.0,7178.0
1.504,0.501,97.995,0.0,0.0,0.0,0.0,0.0,5164.0,5891.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,6126.0,7985.0
1.008,0.0,98.992,0.0,0.0,0.0,0.0,0.0,856.0,2123.0
0.756,0.756,98.489,0.0,0.0,0.0,0.0,0.0,5916.0,6814.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,5534.0,8837.0
1.008,0.504,97.985,0.252,0.0,0.252,0.0,16384.0,6326.0,7136.0
1.990,0.746,97.264,0.0,0.0,0.0,0.0,0.0,5696.0,6769.0
0.758,0.0,99.242,0.0,0.0,0.0,0.0,0.0,964.0,1262.0
2.0,0.500,97.500,0.0,0.0,0.0,0.0,0.0,6463.0,7053.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,6397.0,7111.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,5544.0,7011.0
1.008,0.504,98.237,0.252,0.0,0.0,0.0,16384.0,6393.0,7355.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,0.0,5982.0,6884.0
1.496,0.748,97.756,0.0,0.0,0.0,0.0,0.0,964.0,1275.0
1.013,0.253,98.734,0.0,0.0,0.0,0.0,24576.0,6179.0,6945.0
1.259,0.252,98.237,0.0,0.0,0.252,0.0,0.0,5716.0,7134.0
0.759,0.506,98.734,0.0,0.0,0.0,0.0,0.0,5703.0,7290.0
1.515,0.253,97.980,0.253,0.0,0.0,0.0,20480.0,6084.0,7786.0
1.015,0.0,98.985,0.0,0.0,0.0,0.0,0.0,5679.0,7036.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,1162.0,3126.0
1.256,0.503,98.241,0.0,0.0,0.0,0.0,0.0,5915.0,6916.0
1.508,0.503,97.990,0.0,0.0,0.0,0.0,0.0,5290.0,6313.0
0.759,0.506,98.734,0.0,0.0,0.0,0.0,0.0,6274.0,7205.0
1.511,0.504,97.733,0.252,0.0,0.0,0.0,16384.0,6235.0,7311.0
1.256,0.251,98.492,0.0,0.0,0.0,0.0,0.0,856.0,754.0
1.010,0.253,98.737,0.0,0.0,0.0,0.0,0.0,6764.0,7413.0
1.008,1.008,97.985,0.0,0.0,0.0,0.0,0.0,5534.0,6467.0
1.508,0.251,98.241,0.0,0.0,0.0,0.0,0.0,6215.0,7278.0
1.754,0.501,97.744,0.0,0.0,0.0,0.0,0.0,964.0,1581.0
1.508,0.754,97.236,0.251,0.0,0.251,0.0,20480.0,7605.0,4831.0
1.005,0.503,98.492,0.0,0.0,0.0,0.0,0.0,108.0,132.0
11.529,3.509,84.712,0.0,0.0,0.251,0.0,0.0,4677.0,4188.0
3.283,4.293,90.657,1.768,0.0,0.0,385024.0,0.0,3022.0,5250.0
